,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,1.8439118531413197,-0.41554553679131484,0.3280131505142346,0.25723039963825595,0.3174213410734266,0.10075630776885264,568,0.11039046666662693,0.25723039963825595,0.48467578798643784
Paddock 1,0.13944609241300626,-0.06073402723950837,0.024875413196162856,-0.015705477933022835,0.06915916605253129,0.004782990249081597,13,-0.026871039466370192,-0.015705477933022835,0.09546755313103762
Paddock 2,0.26028068016556666,-0.0721947091133281,0.11800483677395128,0.11767144270796087,0.08407357119180331,0.00706836537294322,22,0.06672798653071502,0.11767144270796087,0.1815817445568006
Paddock 3,0.1920997918720561,0.06740705679862309,0.13024015169589437,0.12314915623298857,0.03933472195100291,0.0015472203509627103,11,0.10035875050740724,0.12314915623298857,0.16655023720387394
Paddock 4,0.31666245694603906,0.062271054832158654,0.219445064767931,0.23806465877853472,0.07083333934985228,0.005017361963451331,19,0.16669523902836375,0.23806465877853472,0.274107322065378
Paddock 5,0.29313307464049304,0.1518389553862895,0.22935919710970393,0.2282104150439524,0.041189092708880666,0.0016965413581807667,15,0.2035864208673407,0.2282104150439524,0.2619455051154189
Paddock 6,0.3299503412567663,0.08169937492628847,0.22126220666731516,0.22098968580410622,0.07800883527524534,0.006085378381000361,18,0.15936172610369512,0.22098968580410622,0.29188387134414173
Paddock 7,0.8760282708744248,0.18606128334534966,0.5016415961978608,0.47737471550616223,0.21802635640634457,0.047535492087826384,14,0.3122473267230485,0.47737471550616223,0.677411396221035
Paddock 8,0.29854543251756727,-0.0978582586721801,0.07126803813747311,0.08040106434043366,0.0999238767734905,0.009984781149443714,16,-0.004457042682926817,0.08040106434043366,0.11329914450804862
Paddock 9,1.8439118531413197,0.5866481481481481,1.1367155277279857,1.0709282329045362,0.42000421502515617,0.1764035406388976,15,0.8302081177875049,1.0709282329045362,1.5060408642708345
Paddock 10,0.44895304033714634,0.1321803833145434,0.26915555421494713,0.2841470988213962,0.1038539580209901,0.010785644596625574,15,0.15025539377058594,0.2841470988213962,0.3618431864645692
Paddock 11,1.4623879337292904,0.421925855753442,0.7376089254428866,0.6111491717025999,0.31571485600109683,0.09967587029979331,14,0.554102271615714,0.6111491717025999,0.6981472498123261
Paddock 12,0.503676656920078,0.19147289504036913,0.3696518689644748,0.38491339774182287,0.07935828366411991,0.006297737186114921,15,0.31538001836719787,0.38491339774182287,0.411722835797854
Paddock 13,0.7915139727566354,0.4873200101832994,0.656814671564832,0.6323725490196079,0.08619428517485579,0.007429454796804364,11,0.6193560169674984,0.6323725490196079,0.7080685599541022
Paddock 14,0.6290170009297384,0.3453712723658052,0.46788702152049194,0.46137534521717305,0.07519455658617585,0.0056542213401916015,12,0.44264262810558475,0.46137534521717305,0.504305669794485
Paddock 15,1.4706323529411762,0.4018641786479046,0.7929299155942583,0.7537449011991668,0.3082778826196336,0.09503525291244459,12,0.6009734815460623,0.7537449011991668,0.9688887923361662
Paddock 16,0.21160240963855426,-0.22631009424321563,-0.017496788128462087,-0.028755452476285227,0.15366399936690606,0.023612624701432508,10,-0.16100979635695611,-0.028755452476285227,0.12454414537772279
Paddock 17,1.4951707137601178,-0.08934925588094095,0.4787735835094139,0.31924410968372074,0.5116697573812611,0.2618059406185986,8,0.04316980030363189,0.31924410968372074,0.7937783290738388
Paddock 18,0.6835670731707317,0.09049982429424859,0.4553233333542764,0.506062197650311,0.15404716578928854,0.02373052928771255,19,0.32827283263792306,0.506062197650311,0.5672477385116392
Paddock 19,0.6830718533802647,0.12158031855784666,0.4112615552715599,0.4620939024390244,0.1751808555383498,0.03068833214714818,11,0.2879875467034657,0.4620939024390244,0.5489145342423336
Paddock 20,0.3674093608103388,0.21226157264535245,0.30108017205768556,0.30579628541366277,0.048769310659238674,0.0023784456621773306,6,0.2831278450931036,0.30579628541366277,0.33118344366105007
Paddock 21,0.21815748898678416,0.14661336622561116,0.18950001578161815,0.2037291921324592,0.030892204735541818,0.0009543283134226323,3,0.1751712791790352,0.2037291921324592,0.2109433405596217
Paddock 22,1.0410334706488156,0.24975000000000003,0.6967761465657688,0.7436064094216612,0.22636430435122304,0.05124079828441313,12,0.5143170066377816,0.7436064094216612,0.8460887272458915
Paddock 23,0.3627686768676868,-0.053070263762722995,0.14604696788400262,0.15570330411328392,0.11462658345971465,0.013139253635646927,17,0.07483651944627558,0.15570330411328392,0.23452040816326536
East 18 North third,0.6644920424403183,-0.027712378958387865,0.2732002737950172,0.26435788157602197,0.22157299656497523,0.04909459280678253,28,0.05838906736426029,0.26435788157602197,0.42755297367125955
East 18 South third,0.5975319778664265,0.0619706133398366,0.3019602657314966,0.2619663671238949,0.15779418894674538,0.024899006065361183,22,0.14818627831465153,0.2619663671238949,0.4625572200730301
East 18 Middle third,0.620286496850178,-0.12481,0.1578617284456162,0.10034326850214702,0.19244770387826107,0.037036118728014863,41,0.009100808960796514,0.10034326850214702,0.2655782513801515
votm farm padded,2.0377176048651178,-0.6841785231268596,0.22853786383910293,0.18070883343500188,0.2946654342229769,0.08682771812581552,13160,0.033261602401292986,0.18070883343500188,0.3686177856942057
