,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.917228103946102,0.20052481959326482,0.6710562591746396,0.6927684675393406,0.13584476173558171,0.018453799290996963,2284,0.5726319589061012,0.6927684675393406,0.7803373542045678
Paddock 1,0.8899628252788104,0.6196111580726965,0.8026947763509664,0.8122350090854028,0.06041968873824835,0.003650538787226814,45,0.7716701902748414,0.8122350090854028,0.8424908424908425
Paddock 2,0.8979795959191839,0.6987245777318166,0.8227578142936987,0.8285892496322005,0.04665977327561515,0.0021771344421318097,78,0.7866646107400523,0.8285892496322005,0.8608799068341105
Paddock 3,0.908215297450425,0.4302848575712144,0.8171871275215169,0.8552321007081038,0.09695248327060389,0.009399784012336727,43,0.7938843188962271,0.8552321007081038,0.8707184814354538
Paddock 4,0.875993640699523,0.7283444387493593,0.8292368718726282,0.8378060724779628,0.03198820926171194,0.0010232455317710735,69,0.8080062184220754,0.8378060724779628,0.8543438077634011
Paddock 5,0.8968761761385021,0.6573767296823231,0.7554323727655609,0.7416107382550335,0.05372632479911318,0.0028865179764198034,63,0.7188613566567914,0.7416107382550335,0.7916348030830533
Paddock 6,0.8126340882002384,0.6318569687119058,0.7297631538936746,0.732568694251589,0.03957218519897241,0.001565957841421771,68,0.712063804926727,0.732568694251589,0.7548285376428853
Paddock 7,0.853074052249067,0.6579984239558707,0.7631162946176815,0.7594816085382123,0.04582897862700963,0.0021002952819949056,63,0.7385821850637035,0.7594816085382123,0.8017201442181804
Paddock 8,0.6745662293694457,0.5266977708657335,0.5815898998863162,0.5676980469607198,0.03492071373958557,0.0012194562480820808,61,0.5560137457044674,0.5676980469607198,0.6001784917447568
Paddock 9,0.8679706601466992,0.6857142857142857,0.7783477752744115,0.7759518176450375,0.03681544301040809,0.0013553768440526057,54,0.7571624610503624,0.7759518176450375,0.8023006956440322
Paddock 10,0.8706697459584296,0.6003521126760564,0.7666463619168273,0.7493300350443207,0.05905368678187285,0.0034873379225315447,59,0.7295082314834694,0.7493300350443207,0.8201281836248215
Paddock 11,0.8522770761576731,0.6703509792515028,0.7693499038378694,0.7636291285316354,0.040842269766191375,0.0016680909996543499,51,0.7418144952467889,0.7636291285316354,0.8017947976585801
Paddock 12,0.8484227775501844,0.671761866452132,0.7563729091661032,0.7473122136392996,0.04167453477303168,0.0017367668485486264,54,0.7325024115549049,0.7473122136392996,0.7873719399193388
Paddock 13,0.8735210118319053,0.6803723816912335,0.8166635914614968,0.8311111111111111,0.044326161597372314,0.0019648086019563643,41,0.8033650922359619,0.8311111111111111,0.8469135802469135
Paddock 14,0.856551724137931,0.6566558441558441,0.7735824383324303,0.777035490605428,0.04283447664345732,0.0018347923893188907,49,0.7437795599424224,0.777035490605428,0.8013798871001464
Paddock 15,0.881909073759668,0.6512404580152672,0.8085385284283985,0.8223653934652554,0.058287285057907215,0.0033974075994217335,39,0.7603801689814155,0.8223653934652554,0.8535025922405155
Paddock 16,0.7401998462720983,0.5589700996677741,0.6140488800253867,0.6113450033237314,0.037456562093694655,0.0014029940438788034,45,0.5832794656324068,0.6113450033237314,0.6441885964912281
Paddock 17,0.8648310387984981,0.6204217536071032,0.7758318071244854,0.7798717361463723,0.05394108739139336,0.002909640908965936,34,0.7513873473917869,0.7798717361463723,0.8066545713823228
Paddock 18,0.8704271408134069,0.5102523659305994,0.6884821795209268,0.6868132418729496,0.07965574897246035,0.0063450383443636165,68,0.627444009953786,0.6868132418729496,0.7341542187648566
Paddock 19,0.8920905047379617,0.5726246814706953,0.6707601379183696,0.6436363636363637,0.08712797936461769,0.007591284788161246,43,0.5938395415472779,0.6436363636363637,0.715321882730569
Paddock 20,0.8644859813084113,0.5703125,0.7353508301011857,0.7356806549435143,0.08852092238524689,0.007835953699934903,28,0.6604757062401638,0.7356806549435143,0.8133877138743919
Paddock 21,0.8784660766961652,0.5884732052578362,0.7916201406194487,0.8278034439311214,0.0850211069448892,0.007228588626134286,21,0.7389969293756398,0.8278034439311214,0.8554263565891473
Paddock 22,0.8329197684036393,0.5193035579106737,0.6450876500136405,0.6323901606711219,0.07717369909521159,0.005955779832038262,52,0.58055166915125,0.6323901606711219,0.700113523535671
Paddock 23,0.8507992895204263,0.4169466218738335,0.6669213212084993,0.6690902829593066,0.06927925005800915,0.004799614488600161,76,0.6281779590664673,0.6690902829593066,0.6974614268723323
East 18 North third,0.7181734317343174,0.40205223880597013,0.524395292645113,0.5120044667783361,0.06585261194654471,0.004336566500182203,115,0.4795479721422118,0.5120044667783361,0.5406400301682784
East 18 South third,0.5987158908507223,0.3670682730923695,0.4667910064064314,0.4649976819656931,0.041939261335417664,0.0017589016413604593,91,0.44039833580265814,0.4649976819656931,0.4910809161793329
East 18 Middle third,0.7011813759555247,0.31558641975308643,0.4539509334570161,0.45215938916726317,0.06417843306132771,0.004118871270207322,159,0.4118873728847713,0.45215938916726317,0.48765659982466736
votm farm padded,0.9448476052249637,-1.0,0.3913195735432522,0.2826747720364742,0.2255231617681004,0.05086069649388077,52547,0.21368530030456417,0.2826747720364742,0.5747684495736234
