,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.2783386212864148,-0.09113300492610837,0.052890486496691654,0.05475345753167639,0.049051343476696145,0.0024060342968688217,2284,0.01768514501507173,0.05475345753167639,0.08948806581938593
Paddock 1,0.12783129393387138,-0.003948407475651487,0.04848390898543719,0.04239533651298357,0.03715222823709408,0.001380288062981131,45,0.02021772939346812,0.04239533651298357,0.06800870511425462
Paddock 2,0.09454756380510441,-0.035897435897435895,0.022345931295187305,0.024871668747714,0.029320288129061088,0.0008596792959711606,78,0.00015234578341624127,0.024871668747714,0.042647542661189364
Paddock 3,0.19965527147371445,0.006437768240343348,0.08570352141363809,0.0907097835023294,0.04258496205061412,0.0018134789928522447,43,0.05520983363810658,0.0907097835023294,0.11310592459605028
Paddock 4,0.11869525823014195,-0.008,0.047356798597943485,0.039153439153439155,0.03735625804180399,0.001395490014885845,69,0.013727013727013727,0.039153439153439155,0.08217716115261472
Paddock 5,0.10160919540229885,0.02082810539523212,0.05633292888332312,0.053601746301236965,0.019070742965489124,0.0003636932372557529,63,0.042592307865387646,0.053601746301236965,0.06755155250059255
Paddock 6,0.12696148359486448,0.008937960042060988,0.07751116134738034,0.08666559348501549,0.03639860336385678,0.0013248583268393658,68,0.049104492714517,0.08666559348501549,0.10943894012687148
Paddock 7,0.12411347517730496,0.04030874785591767,0.08156815129963227,0.08043956043956044,0.02140796697575695,0.00045830105003510024,63,0.0668093739542307,0.08043956043956044,0.10039588300620045
Paddock 8,0.15379419049763568,0.07473903966597077,0.1192129499363051,0.12363555357540655,0.018582003534963396,0.0003452908553733922,61,0.1103588354773189,0.12363555357540655,0.1328125
Paddock 9,0.10031208203299152,0.04905660377358491,0.06765961414132939,0.06588199474834198,0.01164549230448228,0.000135617491013756,54,0.05760890528082933,0.06588199474834198,0.07596471895993427
Paddock 10,0.12140712140712141,0.06060606060606061,0.0848115825313061,0.08305921052631579,0.010703122393323921,0.00011455682896647198,59,0.0777692069476045,0.08305921052631579,0.09024698214469283
Paddock 11,0.08602569093032308,0.03605470368835474,0.06444145595778349,0.06569931479242241,0.01177902783094056,0.0001387454966420723,51,0.05774823431657665,0.06569931479242241,0.0737099183799477
Paddock 12,0.10643367752184273,0.051952976867652635,0.08019447354987186,0.07928443952017027,0.014162406574784143,0.0002005737599894891,54,0.06943590222956274,0.07928443952017027,0.09269008663348235
Paddock 13,0.05219047619047619,-0.036564625850340135,0.017462300559387356,0.021086780210867802,0.01991546152269293,0.0003966256076618626,41,0.0030816640986132513,0.021086780210867802,0.03487926408585665
Paddock 14,0.06853582554517133,-0.014313346228239845,0.014936217788754286,0.01330292664386165,0.020471983096102923,0.0004191020918871238,49,-0.0015432098765432098,0.01330292664386165,0.03196690485144791
Paddock 15,0.07507258399004563,-0.059482758620689656,0.026347186250780242,0.03053115851108323,0.0397100895185799,0.0015768912095736293,39,0.003830918013883701,0.03053115851108323,0.06288875261035236
Paddock 16,0.12349831811629025,-0.04070021881838074,0.016675095865818407,-0.004682843763303533,0.04768959555898021,0.0022742975245791048,45,-0.01818181818181818,-0.004682843763303533,0.05042391789379741
Paddock 17,0.07133917396745933,0.030401297122010538,0.04725771624056939,0.04674239137847755,0.0114673921953793,0.00013150108376264606,34,0.03731037310373104,0.04674239137847755,0.05771592304543594
Paddock 18,0.1349934469200524,0.02307035032754201,0.08631793217718602,0.08754121638005814,0.027728520169163353,0.0007688708307716988,68,0.06680409753040635,0.08754121638005814,0.10912827382325282
Paddock 19,0.06371613887829072,-0.07303526798111636,-0.01248397757829816,-0.018827708703374777,0.03882633670537815,0.0015074844219593942,43,-0.04597029630911703,-0.018827708703374777,0.017268902215005797
Paddock 20,-0.0028425241614553724,-0.09113300492610837,-0.04835659026080026,-0.055823939881910895,0.022362150316663974,0.0005000657667850746,28,-0.06453527811645711,-0.055823939881910895,-0.03647257619385255
Paddock 21,0.10083396512509477,-0.04206602768903089,0.04835012051282955,0.05094691917844758,0.03977201646980606,0.0015818132940745248,21,0.02848183956101385,0.05094691917844758,0.07853403141361257
Paddock 22,0.08746355685131195,0.00547645125958379,0.04270125893381379,0.04016737141804984,0.020634258418190485,0.0004257726204686649,52,0.026898429774414388,0.04016737141804984,0.05244746996334665
Paddock 23,0.10407239819004525,-0.02585410895660203,0.02814708292067201,0.02292563658493429,0.027097144271078462,0.0007342552276476403,76,0.010371084575638458,0.02292563658493429,0.04015370091734095
East 18 North third,0.19286321155480035,0.002581311306143521,0.0817364129785683,0.08034545930384716,0.03641889932311466,0.0013263362279071613,115,0.0531908381985226,0.08034545930384716,0.100624050971618
East 18 South third,0.09695074276778734,-0.014925373134328358,0.030113756906440508,0.030537301894085815,0.023275227042966688,0.0005417361939016479,91,0.012668174642444806,0.030537301894085815,0.041427099983092935
East 18 Middle third,0.15967623252391464,0.019637462235649546,0.09807703441536432,0.09932659932659933,0.030705221494841464,0.0009428106270472742,159,0.084783488466208,0.09932659932659933,0.1152395450923048
votm farm padded,0.380984952120383,-0.22230869001297016,0.03199673194794864,0.02632678646050982,0.04608199704562913,0.002123550451713372,52547,0.0037546933667083854,0.02632678646050982,0.05507336059692926
