,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,2.040934640522876,0.846888888888889,1.342459527398713,1.3117117054913638,0.2568568595199115,0.06597544628243154,568,1.1558067140964168,1.3117117054913638,1.5081358449831643
Paddock 1,1.9949501206757845,1.70803125,1.8346834085237325,1.8079669291338585,0.0876836355609543,0.00768841994518625,13,1.7733097782740468,1.8079669291338585,1.9097143087594775
Paddock 2,2.040934640522876,1.6162411425003902,1.833037054328987,1.856712272236396,0.10911101462788837,0.011905213513127271,22,1.8059203815597633,1.856712272236396,1.906614559564766
Paddock 3,2.0362204526404026,1.5705540901240385,1.7885084182418696,1.8345274138767589,0.13784353918095185,0.019000841293930607,11,1.6561539365982791,1.8345274138767589,1.8866608902688329
Paddock 4,1.9378009708737862,1.2130935754189944,1.6593999678130544,1.670120554817766,0.18249029741683717,0.033302708651285685,19,1.5689246112397797,1.670120554817766,1.7853270077753924
Paddock 5,1.7065322862129144,1.130950389794472,1.4897740827966748,1.5158964361864147,0.1596534297559053,0.025489217632823788,15,1.4208852634654499,1.5158964361864147,1.6163906778192096
Paddock 6,1.4897879694747869,0.9851028708133972,1.1524365271231214,1.1254580160699843,0.1249066648581832,0.015601674925994501,18,1.0758223949340624,1.1254580160699843,1.1821553854849947
Paddock 7,1.3486771196283391,1.0721073598919648,1.1793024511282741,1.1472528026851139,0.08334263131968875,0.0069459941952895645,14,1.1292136845648881,1.1472528026851139,1.2106688243243835
Paddock 8,1.1971208935611037,0.9737457098283931,1.0644977082082505,1.0500261733817697,0.06187031240304457,0.00382793555685033,16,1.013005794813637,1.0500261733817697,1.106000733463062
Paddock 9,1.238989956219418,0.9532475483699975,1.0898020023085706,1.077260891850333,0.06977216283172177,0.004868154706216297,15,1.0609641058538402,1.077260891850333,1.1314986625239274
Paddock 10,1.3171045161290322,1.1023304612265585,1.2286157956489607,1.2473865225683407,0.05797515946857126,0.0033611191154062684,15,1.1848233261817822,1.2473865225683407,1.2786303144787343
Paddock 11,1.325985163204748,1.0891654630685417,1.2471486189079368,1.2627805014229367,0.07590488766634475,0.005761551971640415,14,1.209980531925223,1.2627805014229367,1.3078278919833637
Paddock 12,1.4664604200323101,1.2273569805604645,1.3594237974184087,1.3514109062980029,0.05125982614328296,0.0026275697762395958,15,1.3426235630933285,1.3514109062980029,1.3786455535322077
Paddock 13,1.4137757496740546,1.25119105846389,1.3490200247375717,1.350512670565302,0.04877372252155619,0.0023788760086097577,11,1.337273842093654,1.350512670565302,1.385306826446326
Paddock 14,1.541612078346028,1.3877476437010485,1.462044425705588,1.4630583371612311,0.05384309872675598,0.0028990792804991917,12,1.4088666285196476,1.4630583371612311,1.510879043218266
Paddock 15,1.2848353182225638,0.9223019936007876,1.0977588783327874,1.1122102824763473,0.1436245694434762,0.02062801694782392,12,0.9520324635428232,1.1122102824763473,1.2326964263298428
Paddock 16,1.0978125,0.846888888888889,1.0064228653358414,1.0205790364582359,0.0783653023545879,0.006141120613125979,10,0.9682566298039895,1.0205790364582359,1.062174709825046
Paddock 17,0.9527302963634011,0.8784937475319206,0.9173244043048681,0.9146722796837574,0.02694131856892759,0.0007258346462324426,8,0.8983199102747255,0.9146722796837574,0.9436429719490487
Paddock 18,1.414786496350365,0.9485848330814673,1.2134119818943268,1.2736391382405745,0.1323099140554631,0.017505913357364036,19,1.1044557573740021,1.2736391382405745,1.2965292678417502
Paddock 19,1.6386029132362254,1.2120613349368612,1.4317891755161687,1.4646840504789418,0.11226724577586189,0.012603934474097779,11,1.3754701165276355,1.4646840504789418,1.4945518834154436
Paddock 20,1.6193623368551895,1.195244382887042,1.3913836638126582,1.4193128852514143,0.1423463683998015,0.02026248859661201,6,1.275860802927886,1.4193128852514143,1.4550977591709877
Paddock 21,1.7679165621079047,1.5754363636363635,1.6747055516635854,1.6807637292464879,0.07869639058910922,0.006193121891753639,3,1.6281000464414257,1.6807637292464879,1.7243401456771963
Paddock 22,1.6476921875,1.394777094317516,1.5069627084061052,1.5123247875514716,0.07772936312425249,0.006041853891701904,12,1.4436355259401985,1.5123247875514716,1.5560901052119442
Paddock 23,1.670292831886853,1.2970501657777136,1.4580365432309126,1.4510680272108845,0.11936587485337745,0.014248212079512167,17,1.3520310486233156,1.4510680272108845,1.566448540706605
East 18 North third,1.2159974632166413,1.0134278484475447,1.1259432284625537,1.1337635645468471,0.06975653700639171,0.004865974455124098,28,1.0578886749287777,1.1337635645468471,1.1824819485427993
East 18 South third,1.6084725274725273,1.2741242030094362,1.4611648494093756,1.4689957579494295,0.08390084251142554,0.007039351374127031,22,1.4121353004014834,1.4689957579494295,1.5125485714283646
East 18 Middle third,1.3742738321306494,1.1517582097121846,1.2480172233088132,1.256726529022205,0.06617077235793703,0.004378571114445923,41,1.1884012607744756,1.256726529022205,1.3020650887573966
votm farm padded,3.294750492707923,0.5084622199062012,1.353335581786601,1.3168711650141702,0.3105016591640324,0.09641128034361694,13160,1.144870255075175,1.3168711650141702,1.505598886727999
