,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.8248713550600343,0.14869729173808713,0.49174502498770717,0.4930866040355277,0.16132172471597717,0.026024698865337516,2284,0.3355749384113456,0.4930866040355277,0.6306636429509997
Paddock 1,0.8046616744248802,0.29264981834151804,0.6348348053114792,0.6526483527903835,0.11974140791451411,0.014338004769350063,45,0.5594482962088804,0.6526483527903835,0.7196745819281717
Paddock 2,0.811984738025482,0.3851122848348976,0.6245060623305374,0.6345898711526985,0.11810613538614832,0.013949059215851198,78,0.5215830910062781,0.6345898711526985,0.7357237196698301
Paddock 3,0.8248713550600343,0.39615349222416496,0.7127774179934743,0.7467109771138823,0.09564149753801561,0.009147296051314247,43,0.6705555014192794,0.7467109771138823,0.777463693503796
Paddock 4,0.7791638570465274,0.51264475630434,0.7056466853217247,0.7350269121327435,0.05986991312731627,0.003584406497872397,69,0.6772216547497447,0.7350269121327435,0.7518503429075847
Paddock 5,0.8029516813801469,0.46259141196324777,0.6211938555855259,0.6069336095555627,0.06914492785788477,0.00478102104847209,63,0.5748376908229513,0.6069336095555627,0.6676703976272514
Paddock 6,0.707020717430629,0.4737807114044738,0.5932204421493026,0.6031314945370823,0.04600502407803565,0.0021164622404206404,68,0.5746325509207997,0.6031314945370823,0.6219518781977318
Paddock 7,0.7373013717234823,0.4635857380487452,0.6452277869513129,0.6419711699631243,0.05169351360308231,0.002672219348632056,63,0.6169522623767242,0.6419711699631243,0.6821528833376398
Paddock 8,0.5297088927289645,0.3519711771634449,0.432397706511251,0.4277460337727839,0.032375805927703456,0.0010481928094683184,61,0.4082215723841216,0.4277460337727839,0.45979326084038125
Paddock 9,0.7514287730191208,0.5808055693684734,0.6612842982244382,0.6614522125051285,0.03711073625581183,0.0013772067454484267,54,0.6368981409912005,0.6614522125051285,0.6835851056382705
Paddock 10,0.7657626769979771,0.4609977017709882,0.6291252622463461,0.6177350282101828,0.07465659071612353,0.005573606537354783,59,0.5815521442701053,0.6177350282101828,0.6892707210988629
Paddock 11,0.7496549634766216,0.5660902600379903,0.6589432066672225,0.6491735674615052,0.046291376776129683,0.0021428915638295985,51,0.6264241007589371,0.6491735674615052,0.6936847339632024
Paddock 12,0.7225090706112197,0.5464838509113518,0.6194660124240408,0.6109918131794391,0.042470244686855764,0.0018037216837614002,54,0.587483974197837,0.6109918131794391,0.6508937231536649
Paddock 13,0.7461650710040217,0.5814300394470779,0.6850206442066067,0.6907550721606359,0.040757256174180675,0.0016611539308477889,41,0.6624644023060359,0.6907550721606359,0.7126400670227249
Paddock 14,0.7106598984771576,0.5386869090424823,0.6253838208557178,0.6312309791163816,0.0394056525339279,0.0015528054516246584,49,0.6034166360815454,0.6312309791163816,0.6511698469422156
Paddock 15,0.8070920516538913,0.45804872703364136,0.6885782855718947,0.7058063615097239,0.07521822684321029,0.005657781649436642,39,0.6587550567775864,0.7058063615097239,0.7459008346523603
Paddock 16,0.5353623091571176,0.3399649789501136,0.46073158791381535,0.4590346818912623,0.0432038371740756,0.001866571546564037,45,0.4351730894839973,0.4590346818912623,0.4944423798101287
Paddock 17,0.6861986494091166,0.3337844831017874,0.5644259559607923,0.5879764134185153,0.08099055210930407,0.006559469530969898,34,0.5071342843411042,0.5879764134185153,0.6268750461709129
Paddock 18,0.7444242466615396,0.25883105972716725,0.4488136913917948,0.42945717123205296,0.11986184288364171,0.014366861379462812,68,0.3480414274186454,0.42945717123205296,0.5344255835871541
Paddock 19,0.7939212446647391,0.3018730329316036,0.4596623389836093,0.3965646004480956,0.13506832820432677,0.018243453283911734,43,0.3466666114634438,0.3965646004480956,0.5575562204585327
Paddock 20,0.7490508602113759,0.30311037294277515,0.5422029584999614,0.5334569662928661,0.1460321248409423,0.021325381485560558,28,0.4115960499946937,0.5334569662928661,0.7049008639306602
Paddock 21,0.7778164722270591,0.3442551677799297,0.6264234379682756,0.6644202522896147,0.12868356977398587,0.016559461129776288,21,0.5276620624132135,0.6644202522896147,0.722605916915782
Paddock 22,0.6824342640281919,0.4052559310397437,0.5229562703807804,0.4982182988485201,0.06998750734242781,0.004898251184006387,52,0.4711417401099994,0.4982182988485201,0.5728564826610483
Paddock 23,0.7143106823266219,0.21860811022389226,0.5210184968789568,0.5213206629590517,0.06982189631777022,0.004875097205409455,76,0.4880911668553656,0.5213206629590517,0.565894582732387
East 18 North third,0.5342973929172534,0.2733888729292349,0.3314616341093804,0.32331352673890246,0.04629339819203677,0.002143078716166473,115,0.297327894426742,0.32331352673890246,0.3462733829229288
East 18 South third,0.3941389877073721,0.25204963438954137,0.3178536786668533,0.31779592102267185,0.023367347704065927,0.0005460329387227152,91,0.3001364560949326,0.31779592102267185,0.3348133012701816
East 18 Middle third,0.5247191790320345,0.2068656334059177,0.3013110153928442,0.29449401673929587,0.04634104312168007,0.0021474922776054113,159,0.27610286734707834,0.29449401673929587,0.3206530728718817
votm farm padded,0.8943298969072165,-0.03900585087763164,0.26227068380557267,0.18982681432610746,0.16141456294703782,0.026054661131383237,52547,0.14443003132217544,0.18982681432610746,0.3276965983976687
