,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.02807433768287861,0.0003966679888932963,0.014975742028047022,0.014948859166011016,0.003923176471153511,1.5391313623812513e-05,2284,0.012915851272015656,0.014948859166011016,0.01730920535011802
Paddock 1,0.022888713496448304,0.014630288651640965,0.01924510169499979,0.01971608832807571,0.0021768232266679323,4.7385593601609886e-06,45,0.017350157728706624,0.01971608832807571,0.021310181531176007
Paddock 2,0.021343873517786563,0.011014948859166011,0.016619193212105244,0.016909162406606372,0.0023784531909783954,5.657039581675312e-06,78,0.014963577247879476,0.016909162406606372,0.018156719288614013
Paddock 3,0.022414471097129376,0.011811023622047244,0.016425216060420786,0.016496465043205028,0.0020673563783716003,4.2739623951937394e-06,43,0.014960639196874697,0.016496465043205028,0.017529743347338176
Paddock 4,0.02132701421800948,0.011421819614021268,0.01512089075926147,0.014948859166011016,0.0020491997964735306,4.199219805867159e-06,69,0.0137524557956778,0.014948859166011016,0.016110019646365423
Paddock 5,0.01966955153422502,0.011811023622047244,0.015940530617558662,0.016110019646365423,0.001859455981913338,3.4575765486732965e-06,63,0.014526894385551629,0.016110019646365423,0.01730920535011802
Paddock 6,0.021645021645021644,0.012618296529968454,0.016497949521828505,0.01650943396226415,0.0019271279695928416,3.7138222111870284e-06,68,0.01523002898137222,0.01650943396226415,0.017298999450737054
Paddock 7,0.02154328241284763,0.01171875,0.016355186933225196,0.016148089799133517,0.0019885386689494243,3.954286037907148e-06,63,0.014890282131661442,0.016148089799133517,0.01730920535011802
Paddock 8,0.02050473186119874,0.009508716323296355,0.015147192448711815,0.014913657770800628,0.0024384386939204496,5.945983264008468e-06,61,0.01301775147928994,0.014913657770800628,0.016842929886408148
Paddock 9,0.02111024237685692,0.013666536509176102,0.01719893074169942,0.016842929886408148,0.001892444111087855,3.5813447135911017e-06,54,0.01604696673189824,0.016842929886408148,0.018683910691889953
Paddock 10,0.021143304620203602,0.0075307173999207295,0.013869082339693199,0.0137524557956778,0.0030938193707824575,9.571718299028762e-06,59,0.012578624126458684,0.0137524557956778,0.016328761880698834
Paddock 11,0.019193106149627888,0.008973858759266484,0.015155624568261692,0.015625,0.0021994796755474494,4.837710843146314e-06,51,0.013499686392112763,0.015625,0.016816581931951506
Paddock 12,0.01675977653631285,0.006379585326953748,0.012125067742028841,0.012296738613074657,0.0022542979946836204,5.0818594488345924e-06,54,0.010753710742862403,0.012296738613074657,0.013460041109300167
Paddock 13,0.01838091513492374,0.010903426791277258,0.014524048770131808,0.014504116032928263,0.0018119764518078714,3.283258661906243e-06,41,0.01331245105716523,0.014504116032928263,0.0156128024980484
Paddock 14,0.01751592356687898,0.007560684440907282,0.01218244806112651,0.012375249500998005,0.0019261717032084125,3.710137430240797e-06,49,0.011235955056179775,0.012375249500998005,0.01315265045834994
Paddock 15,0.018808777429467086,0.0109375,0.014906485368153902,0.0152046783625731,0.0017011021294087282,2.8937484546789098e-06,39,0.01388621128413028,0.0152046783625731,0.016009371339320577
Paddock 16,0.018253968253968255,0.007584830339321357,0.011809598476955868,0.011512504962286622,0.002518892917205608,6.344821528348578e-06,45,0.0096,0.011512504962286622,0.013556618819776715
Paddock 17,0.018838304552590265,0.010317460317460317,0.014271961967802576,0.014344256598024414,0.0017969165862390967,3.228909217901169e-06,34,0.013073794260728057,0.014344256598024414,0.015203166065530623
Paddock 18,0.01726844583987441,0.008771929824561403,0.013210197859213142,0.013084871805957889,0.0020928229949617985,4.379908088240872e-06,68,0.011494252873563218,0.013084871805957889,0.014656507806930643
Paddock 19,0.018124507486209612,0.010625737898465172,0.014402603008956912,0.014618727775582773,0.0018241352218958272,3.327469307760939e-06,43,0.013412230883953002,0.014618727775582773,0.015766655977408374
Paddock 20,0.0184821077467558,0.011466982997232108,0.015201398526153601,0.015019762845849802,0.0020238679532135423,4.096041492044773e-06,28,0.01333046801128416,0.015019762845849802,0.017019154938474015
Paddock 21,0.02334784329244163,0.013069306930693069,0.017929437530904094,0.01818181818181818,0.0028878899050964572,8.339908103958024e-06,21,0.016186340307935254,0.01818181818181818,0.019857029388403495
Paddock 22,0.024273776362912853,0.014676715589051963,0.01974440986138069,0.019857029388403495,0.0021308787276620492,4.5406441520026345e-06,52,0.018643395477984926,0.019857029388403495,0.02143288740611283
Paddock 23,0.025169796244506593,0.012028869286287089,0.01959676799138123,0.019857029388403495,0.002492785155331639,6.213977830641783e-06,76,0.018304893036892873,0.019857029388403495,0.021450057386373712
East 18 North third,0.02640914465904612,0.011412829594647777,0.01824007401519116,0.01762632197414806,0.0035519669223316804,1.2616469017338389e-05,115,0.015360387632577405,0.01762632197414806,0.020841525756979944
East 18 South third,0.019576508190171794,0.0075908909308829405,0.013257635638800353,0.013279678068410463,0.002537028063296984,6.436511393956447e-06,91,0.012028869286287089,0.013279678068410463,0.01488933601609658
East 18 Middle third,0.0196078431372549,0.0003966679888932963,0.010097586474534926,0.010236220472440945,0.004690944191004564,2.2004957403119455e-05,159,0.006356855212962226,0.010236220472440945,0.013784954706577392
votm farm padded,0.03883876029815614,-0.000384172109104879,0.016520508855803605,0.015996878657822865,0.004952385389757606,2.452612104868459e-05,52547,0.01301775147928994,0.015996878657822865,0.01954527323494216
