,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.8490062691743364,0.14687855704404165,0.5672898226387584,0.575842864969031,0.11925046254256397,0.014220672816615453,2284,0.4914202543281752,0.575842864969031,0.6518956739812785
Paddock 1,0.7889114778953171,0.4356288626695562,0.672302424183135,0.700760217603571,0.08651211003758487,0.007484345183155193,45,0.6220602491831533,0.700760217603571,0.7301362590691912
Paddock 2,0.7922723662856945,0.4457924520620445,0.643667931389572,0.6409951957142306,0.09330412387542257,0.0087056595321602,78,0.5752512008398246,0.6409951957142306,0.7334385140519757
Paddock 3,0.7707072453743732,0.47089228612729417,0.7027306235008611,0.7282310919998612,0.0658223213559359,0.0043325779886840944,43,0.6552457963691278,0.7282310919998612,0.7456526246621583
Paddock 4,0.7890839856145547,0.48872878523415153,0.6889332385722059,0.7066567312468951,0.06294365990221551,0.003961904321885773,69,0.6753125783685021,0.7066567312468951,0.7291702545379396
Paddock 5,0.7655747794570199,0.532301918584613,0.6273455273738398,0.6258675735702387,0.03743423652289717,0.0014013220640522084,63,0.6085526515359327,0.6258675735702387,0.6371893717973487
Paddock 6,0.6286803499097995,0.5106742988803686,0.5716269280204047,0.5777522878125974,0.031585805088551556,0.0009976630830919695,68,0.551069308780802,0.5777522878125974,0.5950615145325854
Paddock 7,0.7264851045698257,0.47176595261524495,0.6583235627834035,0.6756189676877885,0.0545772494750667,0.0029786761602636686,63,0.647435674587542,0.6756189676877885,0.6882078078653179
Paddock 8,0.7194931435514669,0.529763747033942,0.6075643101532372,0.5875539081156217,0.05437830856340229,0.0029570004422165906,61,0.5714782608695652,0.5875539081156217,0.643104643104643
Paddock 9,0.5689858490566038,0.33642843130844174,0.42553264035163824,0.4202081151223581,0.06343035525263954,0.004023409967476056,54,0.36447996097757845,0.4202081151223581,0.47729152354478716
Paddock 10,0.584287406237663,0.473347937203359,0.5325756073213969,0.5235526788924848,0.027927471106871386,0.000779943642425136,59,0.5135961102109712,0.5235526788924848,0.5603424763396965
Paddock 11,0.6018698183101077,0.5190317550326056,0.5679295844746408,0.5697180378524527,0.018567934115708767,0.0003447681773253015,51,0.554250588153714,0.5697180378524527,0.5810659484570717
Paddock 12,0.5510842441921766,0.47457328875593885,0.5029723212851803,0.500956368693976,0.014645658780568017,0.00021449532111682905,54,0.4929510727663094,0.500956368693976,0.5135375100947858
Paddock 13,0.7184761096974837,0.5476344782890473,0.6492902752026379,0.6591021387732053,0.04217668903275342,0.0017788730977655826,41,0.6195831244180217,0.6591021387732053,0.6830822303576458
Paddock 14,0.6022329788361658,0.4908716345812318,0.5689839216174201,0.5801055710107711,0.029084958873075686,0.000845934832648504,49,0.5544832426741534,0.5801055710107711,0.5919368600682593
Paddock 15,0.6597409121900456,0.4925939992404101,0.5951663612172039,0.6010712873422728,0.037420670267140806,0.0014003065632420758,39,0.5663915382155287,0.6010712873422728,0.6241766479384165
Paddock 16,0.7288339343980765,0.5246001061329695,0.6369406859942455,0.646368459889666,0.06036853112866306,0.0036443595506323615,45,0.5930588023736738,0.646368459889666,0.6900332460918158
Paddock 17,0.600102331700899,0.3437024581631836,0.5325111956988667,0.5526760159038586,0.06674720275461465,0.004455189075565639,34,0.5052393577791248,0.5526760159038586,0.5863043496478927
Paddock 18,0.6362000719683338,0.30959060047973325,0.47342342269880777,0.4715938620313236,0.08583414731339598,0.007367500845017762,68,0.40549373617637097,0.4715938620313236,0.5237504887722249
Paddock 19,0.6387461649354971,0.27696265626884264,0.41976598079499605,0.3913026490583731,0.10296278608595842,0.010601335318582834,43,0.3443142833832527,0.3913026490583731,0.5063953809383718
Paddock 20,0.6596434359805509,0.33088899324495175,0.5054890461818137,0.5179239122784594,0.0959381805167464,0.009204134480863818,28,0.41366956147978357,0.5179239122784594,0.5977840949982008
Paddock 21,0.77365795807318,0.47264930850652853,0.672312524275518,0.7075671852899574,0.08392282617249558,0.00704304075277891,21,0.6596434359805509,0.7075671852899574,0.7238653839276135
Paddock 22,0.760355232478398,0.49140481893757926,0.6011876202695894,0.5777477071668328,0.07687071403696809,0.005909106676553324,52,0.5417266711903556,0.5777477071668328,0.6621461919873597
Paddock 23,0.7115283383049659,0.38200948547287866,0.6080303730163553,0.618717642114909,0.06745884612575752,0.0045506959206186295,76,0.5585888282234356,0.618717642114909,0.6563571571173143
East 18 North third,0.8490062691743364,0.4241279975085643,0.7067030591848413,0.7203330040919994,0.07758923491212957,0.006020089374249627,115,0.6734271227594086,0.7203330040919994,0.7628177643282406
East 18 South third,0.678225218025781,0.4120419052069946,0.605229296446194,0.6176727909011375,0.05316253371585471,0.0028262549910893883,91,0.6002647905397742,0.6176727909011375,0.6305744564766639
East 18 Middle third,0.8413453541368642,0.49791517974531385,0.6910402444525753,0.6845291080648033,0.07203059437434131,0.00518840652592089,159,0.6384036674397118,0.6845291080648033,0.743240879997202
votm farm padded,0.8490062691743364,-0.0466031999202512,0.2932074441193913,0.2276338514680484,0.1750667106597034,0.030648353181208305,52547,0.1444554520482692,0.2276338514680484,0.4223093779890784
