,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.8103041988003428,0.43561202013845185,0.5926581028463066,0.5926202854624281,0.054606650446136974,0.0029818862729465915,2284,0.5555226727653931,0.5926202854624281,0.6281742171069403
Paddock 1,0.6546058381401851,0.4795231766074099,0.5419628030378218,0.5275758871312527,0.04391043210460933,0.0019281260476135054,45,0.5101187489546747,0.5275758871312527,0.5702237667401254
Paddock 2,0.6455006010647432,0.4817905918057663,0.5606245122145257,0.5624380166356584,0.03702196397137385,0.0013706258162977031,78,0.5348137550482769,0.5624380166356584,0.5874740975601724
Paddock 3,0.6427677453960308,0.48795527419222234,0.5853489046177454,0.5956303103866829,0.04365667166557011,0.001905904980915392,43,0.553980631822655,0.5956303103866829,0.6219270923255475
Paddock 4,0.6516534152511745,0.503938341661726,0.5786045531429853,0.5758880516684606,0.03503232964651928,0.0012272641204623936,69,0.5464308275426405,0.5758880516684606,0.6131479140328697
Paddock 5,0.6927657305367934,0.5807262807944762,0.6180653436275539,0.6130802055212052,0.026601421714270667,0.0007076356372204709,63,0.5985002982919316,0.6130802055212052,0.6304661710531394
Paddock 6,0.6938845737882213,0.5679832226494234,0.6275708765239233,0.6217176359400687,0.028757717417438433,0.0008270063110612418,68,0.6110245231470901,0.6217176359400687,0.6424187619751744
Paddock 7,0.6669336600075386,0.5490132380410949,0.6134287645462101,0.6097013707571801,0.025194262770306754,0.0006347508765392649,63,0.5938521991495667,0.6097013707571801,0.6310455237258497
Paddock 8,0.6752084122773777,0.5609965635738832,0.6123556124664834,0.6122084189829297,0.025273278765264456,0.0006387386195467673,61,0.5922792173453201,0.6122084189829297,0.6302829841969864
Paddock 9,0.6724511930585685,0.5918358262108262,0.6379572450037695,0.6389708009592088,0.01921404299025199,0.0003691794480312516,54,0.6265170769721862,0.6389708009592088,0.6491325084481996
Paddock 10,0.7246961640714015,0.5699366241185397,0.6216167469723336,0.6114861977608752,0.03096443877480099,0.0009587964686383991,59,0.6016590933267421,0.6114861977608752,0.6360462673203113
Paddock 11,0.6571374657986603,0.5858963093145868,0.6170217922789573,0.6157770085625797,0.015883748893245266,0.0002522934789036702,51,0.6081416772618418,0.6157770085625797,0.6259310197764183
Paddock 12,0.6659719590754074,0.5294262496921941,0.5791880973863862,0.5761472681635607,0.030374977366358358,0.0009226392500067826,54,0.5629947200293337,0.5761472681635607,0.5916679763505044
Paddock 13,0.6048634887191641,0.5060557296519015,0.5557360611850404,0.552829858069038,0.026019862779434938,0.0006770332590606236,41,0.5397702922773635,0.552829858069038,0.574727668845316
Paddock 14,0.6555786883694518,0.5500834724540902,0.5914926839906708,0.5769927536231882,0.030660337896923313,0.0009400563199535119,49,0.566782712065891,0.5769927536231882,0.6182771400162705
Paddock 15,0.5905601754546282,0.46284007962840074,0.534019702053699,0.5316405908574425,0.029974668249655088,0.0008984807366768807,39,0.5130598317798863,0.5316405908574425,0.5587613584127706
Paddock 16,0.6172304134142816,0.4623273843172092,0.5377913766123601,0.5278417327534749,0.03517751454487878,0.0012374575295551582,45,0.511240180511449,0.5278417327534749,0.564279359430605
Paddock 17,0.6455067249207572,0.4823059360730593,0.5517571169413205,0.5476498827996331,0.03757789786229618,0.0014120984077491637,34,0.5306267651980823,0.5476498827996331,0.5787582723614557
Paddock 18,0.6694884398325142,0.5123659633344864,0.5954772669910002,0.5984329044704312,0.03956603572298505,0.0015654711828325294,68,0.5668349376789527,0.5984329044704312,0.6257470742241064
Paddock 19,0.7052768246313643,0.5752659808317946,0.6601030917576794,0.6753287695910647,0.03672637273228801,0.001348826454070948,43,0.6367862468204543,0.6753287695910647,0.6856833226966965
Paddock 20,0.6864559819413092,0.5621224060940374,0.6358440395031677,0.6483483518849911,0.033735294899311416,0.0011380701219435066,28,0.6227947931326965,0.6483483518849911,0.654504993820584
Paddock 21,0.6559657334628632,0.5622660768969037,0.6054813004864494,0.6002269949362669,0.023219524844011647,0.0005391463339816741,21,0.590595340811044,0.6002269949362669,0.6247256124330495
Paddock 22,0.6192866105036744,0.47196564576243716,0.5412830080328539,0.536428809603201,0.03695813843417839,0.0013659039965198936,52,0.5120066184960138,0.536428809603201,0.5702078157477921
Paddock 23,0.6393268001704304,0.44921875,0.5195205224321754,0.5189943028698074,0.0365440470995559,0.0013354673784145602,76,0.4996172849600956,0.5189943028698074,0.5356466773273731
East 18 North third,0.6899530433241783,0.484303729541186,0.5649451052600711,0.5660704983504082,0.039426919957623444,0.0015544820173448459,115,0.5372285666252825,0.5660704983504082,0.5835233065075031
East 18 South third,0.7600185433192541,0.5809737569060774,0.6630634822705387,0.6720813147145436,0.043443327829055356,0.0018873227328627755,91,0.6326985270444865,0.6720813147145436,0.692761111198956
East 18 Middle third,0.7148445139839624,0.4964323007309433,0.5969316754934768,0.5873351150961289,0.046900750197302256,0.0021996803690697477,159,0.5614444978895805,0.5873351150961289,0.6342788086967807
votm farm padded,0.949742268041237,0.1965125302414753,0.5934831309296373,0.6091614333210196,0.12135445493398041,0.014726903732323481,52547,0.5399546921653642,0.6091614333210196,0.6722829145610574
