,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,3.468115548728452,1.0507138047138047,2.6046752236591844,2.5907913026955685,0.3775222323103168,0.1425230358885648,568,2.364031297522701,2.5907913026955685,2.856028391391884
Paddock 1,3.155291861552853,2.5545418848167545,2.947325345941787,2.9767936683639586,0.20099363290575828,0.04039844046865471,13,2.8404572158365267,2.9767936683639586,3.123937680115274
Paddock 2,3.2809265259984928,2.5545418848167545,3.002092960211676,3.083633383346569,0.2317023087104325,0.053685959861744556,22,2.7512193428341303,3.083633383346569,3.176145217504336
Paddock 3,3.2193839803267172,2.7535467386788532,3.013608079606,3.063409845449342,0.12489347688121073,0.01559838056747752,11,2.9444377755430704,3.063409845449342,3.0770574541284406
Paddock 4,3.1568618220869884,2.4360857142857144,2.9048931837586762,2.969759206798867,0.1877301545854836,0.03524261094068957,19,2.8220774182844646,2.969759206798867,3.047550682995092
Paddock 5,3.0553883984867594,2.57995679662803,2.753168967306983,2.7295601733307073,0.1309004545379153,0.017134928998232827,15,2.64154929047658,2.7295601733307073,2.8415136285283347
Paddock 6,2.8878258371309693,1.9720655090765586,2.4839406276168288,2.51805904159586,0.23142102441137935,0.05355569053961223,18,2.3659975632794095,2.51805904159586,2.6245031869678215
Paddock 7,3.089480428360414,2.416198161975876,2.873519068900836,2.88400538819843,0.19755608827140989,0.03902840801310109,14,2.8243215996168587,2.88400538819843,3.0148750414300824
Paddock 8,2.9919774575018483,2.2902408963585437,2.6106168822592775,2.540209964202114,0.1897294904716493,0.03599727955463166,16,2.481956300004592,2.540209964202114,2.7344777737893002
Paddock 9,2.426,1.6557065484053597,1.9969099848258525,1.921169048098209,0.24470973178365008,0.05988285282962596,15,1.8491551016141403,1.921169048098209,2.1452459730197755
Paddock 10,2.59992223161454,2.238094813614263,2.439270293016639,2.437997578692494,0.10340086322684218,0.010691738516056124,15,2.3710818001440925,2.437997578692494,2.522427812808208
Paddock 11,2.6561682316118937,2.0673993890798017,2.4777862114013836,2.503968053077843,0.15653924741885147,0.024504535982460402,14,2.4596443226936504,2.503968053077843,2.585247058580233
Paddock 12,2.481920912385419,2.1338428162095786,2.2807146048120317,2.281892746435214,0.09914091731995912,0.009828921487042971,15,2.1987626112759644,2.281892746435214,2.34605958439807
Paddock 13,2.8859185130928404,2.5528580294802174,2.771074364442991,2.800069423929099,0.11047603766894844,0.012204954899030913,11,2.739453455785251,2.800069423929099,2.8526473171185813
Paddock 14,2.7004511184755597,2.3984159021406732,2.5739395133096514,2.592776107594937,0.08230715036658359,0.006774467001467402,12,2.517967133215372,2.592776107594937,2.6250357379158555
Paddock 15,2.8442215830192423,2.304056806002144,2.532748153806573,2.559359914347347,0.15059079924277147,0.022677588816576697,12,2.4202943056013346,2.559359914347347,2.6073944936649824
Paddock 16,3.0973838237949094,2.721887598506844,2.8580086768554724,2.8323234820496577,0.09504848040986308,0.009034213628224127,10,2.8075720883358577,2.8323234820496577,2.8839043934153503
Paddock 17,2.634938852934613,2.3074005474452557,2.4809881793551725,2.480716164748516,0.09746065232973347,0.009498578752537182,8,2.4138311082856543,2.480716164748516,2.5459872057101585
Paddock 18,2.531232088799193,1.9736272000000004,2.2744152332277623,2.342318066157761,0.17312825219918893,0.029973391709545962,19,2.106969940868151,2.342318066157761,2.416872877827007
Paddock 19,2.7781865141955837,1.840453867028494,2.20264202537667,2.1581122026887285,0.2759190591021297,0.07613132717580454,11,1.967361912800678,2.1581122026887285,2.3923817985244424
Paddock 20,2.690552447552448,2.256566204287516,2.451496407692061,2.460928203751987,0.14829237365896564,0.021990628085410288,6,2.3302970935393597,2.460928203751987,2.5301695484429554
Paddock 21,3.214803022028036,2.440650224215247,2.819528859858872,2.8031333333333337,0.3162591221955814,0.10001983237191968,3,2.62189177877429,2.8031333333333337,3.0089681776806847
Paddock 22,3.292232665639445,2.108268740864481,2.5533070855249,2.5421301454484126,0.3192914418306374,0.10194702482628731,12,2.2950332684906294,2.5421301454484126,2.6548723104013607
Paddock 23,3.0209208646979353,1.9023839285714284,2.582471649025337,2.6333991297468358,0.33352439703869335,0.11123852342002397,17,2.3457186865891906,2.6333991297468358,2.919693814829044
East 18 North third,3.468115548728452,2.4648204804045513,3.1366087570401175,3.1913105198739746,0.24853406210637136,0.061769180027093654,28,3.0787954566223688,3.1913105198739746,3.2971797153024913
East 18 South third,2.953819032450727,2.287925358378646,2.738337748474096,2.772396029166014,0.1547077292777662,0.023934481498282593,22,2.6534178139159286,2.772396029166014,2.845608028895583
East 18 Middle third,3.4322750787597416,2.419013316151203,2.980365908580416,3.01328043724086,0.2887709569393455,0.08338866557166535,41,2.7885436115040076,3.01328043724086,3.2487984380810713
votm farm padded,3.723895367412141,-0.9869314159292035,1.435435419598397,1.1396263394787227,0.735424255931948,0.5408488362130593,13130,0.7946499698426548,1.1396263394787227,2.0744124202069734
