,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,-0.21599576666427497,-0.45513221924431135,-0.36348978532672127,-0.3620756761942425,0.04139958169518003,0.0017139253645358852,568,-0.39201864883675347,-0.3620756761942425,-0.3400388520208317
Paddock 1,-0.40109215442092155,-0.4273578815418364,-0.41318245536116494,-0.414196264726641,0.008342633914600774,6.959954063304702e-05,13,-0.4189474550183111,-0.414196264726641,-0.40486253661712057
Paddock 2,-0.2792272299290691,-0.4180368886663329,-0.3640308963055853,-0.37336940722928125,0.0395960206119691,0.001567844848303482,22,-0.3979313371622347,-0.37336940722928125,-0.33422178703067396
Paddock 3,-0.38286931970959936,-0.4086146298920746,-0.39174611036440105,-0.3903340171678454,0.007290608252178041,5.315296868672655e-05,11,-0.3952973839942546,-0.3903340171678454,-0.3869855177145053
Paddock 4,-0.33640538481076965,-0.4182885528203996,-0.3727664063411796,-0.37121316818774447,0.023631041615436974,0.0005584261278305142,19,-0.38691324743375805,-0.37121316818774447,-0.3582057178981836
Paddock 5,-0.34590392911274337,-0.4139980822968604,-0.3857806524824042,-0.3917528579205226,0.019282016315073394,0.00037179615317475655,15,-0.4015564462983262,-0.3917528579205226,-0.37263236578508707
Paddock 6,-0.2754813108712819,-0.37377098757686034,-0.33726450650835266,-0.3440301474671086,0.02634288405867619,0.000693947540528856,18,-0.3550529015164318,-0.3440301474671086,-0.3212827184047181
Paddock 7,-0.3333608187134503,-0.39261438484414585,-0.36350045683147886,-0.36502368189989964,0.015440165274838666,0.0002383987037143338,14,-0.3719439297508256,-0.36502368189989964,-0.35294744584530907
Paddock 8,-0.28209303838646715,-0.36153136762860727,-0.3289869145954465,-0.3288087262616418,0.02249596549511171,0.0005060684635572565,16,-0.34473100525505934,-0.3288087262616418,-0.32052771798394236
Paddock 9,-0.314307607632094,-0.3692263750515829,-0.3451893451924887,-0.346840692124105,0.015165532070427127,0.0002299933629791537,15,-0.35340414986751517,-0.346840692124105,-0.33525005087357196
Paddock 10,-0.3021249208960891,-0.3819050279329609,-0.34649928988513456,-0.34760110373907116,0.024776110915366915,0.0006138556720905636,15,-0.3685492193430601,-0.34760110373907116,-0.3214485930523452
Paddock 11,-0.3368798199732393,-0.3827818637693272,-0.36124242641068977,-0.36261685639930785,0.012300301637963437,0.000151297420384886,14,-0.36812167495541187,-0.36261685639930785,-0.356665731322343
Paddock 12,-0.30904601598449993,-0.37908092202059834,-0.351452071123062,-0.35055619770031904,0.015544219949975631,0.0002416227738532204,15,-0.3587717767953161,-0.35055619770031904,-0.345749121733479
Paddock 13,-0.3104921323928378,-0.3756404633843608,-0.3536537917992833,-0.3573598473730555,0.01654726399059196,0.0002738119455743413,11,-0.361647517844842,-0.3573598473730555,-0.35159653083046216
Paddock 14,-0.2400362180168687,-0.3525407521651442,-0.3291465760786681,-0.34266496568161453,0.029859885161612986,0.0008916127418647155,12,-0.3458128011421093,-0.34266496568161453,-0.325321786077451
Paddock 15,-0.3215151084251689,-0.3932757744433688,-0.35477883696853746,-0.35593738254700547,0.0217947630800255,0.0004750116977144425,12,-0.36303114761157085,-0.35593738254700547,-0.33904930845233583
Paddock 16,-0.3524746865389165,-0.39464834171422114,-0.3716941321228295,-0.3718292484509378,0.011160684789446861,0.0001245608849693905,10,-0.3752837092882678,-0.3718292484509378,-0.3642032013811608
Paddock 17,-0.334679064695905,-0.3765491846091347,-0.35955177164419694,-0.36062606875564907,0.014463519598716222,0.00020919339918244826,8,-0.3730834336434247,-0.36062606875564907,-0.35000202061488805
Paddock 18,-0.3533735998621403,-0.4132256482130343,-0.3843222822548348,-0.3828634842739237,0.016845952121868207,0.0002837861028922759,19,-0.3947468998819026,-0.3828634842739237,-0.378422739339311
Paddock 19,-0.38969988137603795,-0.43454796392456957,-0.41683744406696255,-0.41858922595271514,0.013406247031477385,0.00017972745946899618,11,-0.42669665231985604,-0.41858922595271514,-0.4090030608961498
Paddock 20,-0.38745180915786104,-0.4317067312756768,-0.409171117414244,-0.40934008792071375,0.014303301453568089,0.00020458443247164297,6,-0.4171802414942723,-0.40934008792071375,-0.4003807936239584
Paddock 21,-0.40399686847599164,-0.4453420711134181,-0.42817361139783944,-0.43518189460410867,0.017591540967311917,0.0003094623136046135,3,-0.4402619828587634,-0.43518189460410867,-0.41958938154005015
Paddock 22,-0.4078795003673769,-0.45115785890116794,-0.43053441427392225,-0.4305943540237475,0.011691628658107413,0.00013669418067907855,12,-0.43760857712068785,-0.4305943540237475,-0.4252955742347291
Paddock 23,-0.4168011204481793,-0.45513221924431135,-0.43560425716851264,-0.4341821715470329,0.011150884347200263,0.00012434222172463583,17,-0.4442235985723284,-0.4341821715470329,-0.4273621550591327
East 18 North third,-0.28081303622497616,-0.4092699379944409,-0.3658498584023827,-0.37494869972158046,0.03296443909667906,0.001086654244958663,28,-0.38836121145543595,-0.37494869972158046,-0.3489554015256151
East 18 South third,-0.21599576666427497,-0.34143896284146114,-0.2862012935174194,-0.2867716599149176,0.03777407778230319,0.0014268809523034917,22,-0.32454973482149585,-0.2867716599149176,-0.2580139583320796
East 18 Middle third,-0.2852021449058486,-0.4123618216940818,-0.3495747104606736,-0.3526640085693883,0.031789079623781545,0.001010545583327123,41,-0.37043693800283956,-0.3526640085693883,-0.3214386174016687
votm farm padded,0.47300442851117674,-0.6595647789773885,-0.4063438437042621,-0.4147052559649223,0.08381662866945411,0.007025227241513156,13160,-0.4724013847479984,-0.4147052559649223,-0.34430185175767
