,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.015957446808510637,-0.017918088737201365,-0.0034399667959684782,-0.003355704697986577,0.0037869152547243224,1.4340727146463779e-05,2284,-0.005902192242833052,-0.003355704697986577,-0.000858922171585328
Paddock 1,0.0030501089324618735,-0.008047437526471834,-0.003045569591054291,-0.0038119440914866584,0.003075523755922308,9.45884637324246e-06,45,-0.0055579307396323215,-0.0038119440914866584,-0.0008496176720475786
Paddock 2,0.0041946308724832215,-0.008375209380234505,-0.0033058731766231705,-0.0033431126012852756,0.002452478919460392,6.014652850397612e-06,78,-0.0050093984962406015,-0.0033431126012852756,-0.0020631914818160747
Paddock 3,0.004616030214015947,-0.012953367875647668,-0.003377051711671235,-0.0029850746268656717,0.004137842372541324,1.7121739499998415e-05,43,-0.005782047047598077,-0.0029850746268656717,-0.0006394932499353393
Paddock 4,0.004585243851604835,-0.009515928837401738,-0.002552524990260655,-0.0025,0.0029690311280189162,8.81514583914528e-06,69,-0.00458906967042136,-0.0025,-0.00041684035014589413
Paddock 5,0.0025380710659898475,-0.01350210970464135,-0.004659977112863517,-0.004674883127921802,0.002766942866131809,7.65597282443771e-06,63,-0.006364022061943148,-0.004674883127921802,-0.0025380710659898475
Paddock 6,0.0020652622883106154,-0.014749262536873156,-0.0030956851320922134,-0.0029057700290577005,0.002766366972123461,7.652786224455526e-06,68,-0.00438345413896325,-0.0029057700290577005,-0.000835421888053467
Paddock 7,0.004329004329004329,-0.010230179028132993,-0.0017926181459444724,-0.0012914334911752045,0.0034552405106933843,1.193868698673668e-05,63,-0.004223274236029665,-0.0012914334911752045,0.0008485914174536928
Paddock 8,0.004258943781942078,-0.00935374149659864,-0.0018330452255778502,-0.0008532423208191126,0.003065193944929376,9.39541392003171e-06,61,-0.004233700254022015,-0.0008532423208191126,0.0008333333333333334
Paddock 9,0.0012738853503184713,-0.00832639467110741,-0.0035180158263935194,-0.0031507592095107394,0.0026700988141704386,7.129427677434382e-06,54,-0.005799690231976922,-0.0031507592095107394,-0.0016813867720987575
Paddock 10,0.002551020408163265,-0.00975816716164616,-0.0032038938927202907,-0.003369839932603201,0.0025053809527826195,6.276933718565946e-06,59,-0.004631608507551251,-0.003369839932603201,-0.0018993716297517715
Paddock 11,0.004291845493562232,-0.00933786078098472,-0.0030032564472978,-0.0033927056827820186,0.003257135785601761,1.0608933525847603e-05,51,-0.004889643475779292,-0.0033927056827820186,-0.0008598458635721087
