,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,2.7552161100196466,-0.1886220294228593,0.6680174682905641,0.4925311596879205,0.6299326551470155,0.39681515002056866,568,0.21132666579520346,0.4925311596879205,0.9541465663205966
Paddock 1,2.3104351042367184,0.365890035297312,1.0740524913661957,0.9205608591885442,0.5834968836094828,0.3404686131819783,13,0.6163702813176244,0.9205608591885442,1.499211938663746
Paddock 2,2.3282834289163903,0.3413972991486447,1.4875638978264616,1.721745202181887,0.6027459350343501,0.363302662200433,22,1.0709452125512358,1.721745202181887,1.9002048101101887
Paddock 3,0.8614972993108587,0.4544923015396921,0.5742023242313129,0.5529178256986091,0.10494343510959904,0.011013124572602624,11,0.5080881328078442,0.5529178256986091,0.601445357698779
Paddock 4,1.6650679065743945,0.22675967078189307,1.0254282208008465,1.056422281521014,0.3886681737985053,0.15106294932386516,19,0.8187222146101121,1.056422281521014,1.27638441017957
Paddock 5,0.699349748053138,0.0005680171719881916,0.3868742989233195,0.4270772890571901,0.17941126465891766,0.032188401886512195,15,0.3078334958396931,0.4270772890571901,0.47463586844124755
Paddock 6,1.3104495732450794,0.056584704666507654,0.5851442044308793,0.6036368236201047,0.3334058816833816,0.11115948194107306,18,0.30899449206892243,0.6036368236201047,0.814735293033367
Paddock 7,0.56011704312115,0.01318979121569723,0.16747383117455933,0.11474783900589772,0.14999156526046822,0.022497469649285295,14,0.05483976267621471,0.11474783900589772,0.24411347434813632
Paddock 8,0.4116322471434617,0.09085422740524783,0.23696317786966867,0.22019575677948583,0.09462450526228115,0.008953796996131474,16,0.159574495974579,0.22019575677948583,0.30552291238154977
Paddock 9,0.8101650873868183,0.04927983816587998,0.23028252827845644,0.10561876933654175,0.23404137078347198,0.05477536323820661,15,0.06698948703943602,0.10561876933654175,0.3140269844812683
Paddock 10,0.582033386327504,0.12577681637137755,0.3630934098672478,0.30896893588896235,0.16228858213517358,0.026337583891444978,15,0.23338312205413145,0.30896893588896235,0.5407563974540587
Paddock 11,0.7487311004784689,0.037921135216264154,0.23713986236342385,0.22957486514069114,0.18777754032763283,0.03526040465149577,14,0.09332144684372999,0.22957486514069114,0.3094779994517751
Paddock 12,1.032886258071825,0.12756009350935094,0.47389688871225977,0.4551272727272727,0.21699060433429818,0.047084922369363943,15,0.3772559000503962,0.4551272727272727,0.4757045827985376
Paddock 13,0.38512325469427067,0.04917329012450965,0.21283107196720064,0.19054993661079028,0.08404834918866087,0.007064125001339071,11,0.17866184893873366,0.19054993661079028,0.260978976874562
Paddock 14,1.6182139477834239,0.44277929638066316,0.9582364069791908,0.987125781184554,0.3294493436465278,0.10853687002912794,12,0.7061414653314431,0.987125781184554,1.1593586863790226
Paddock 15,1.9553748382086462,0.14456714904599505,1.0297068133090088,1.1150544891081338,0.6076779463744727,0.3692724865098966,12,0.493130757359924,1.1150544891081338,1.4465592869048387
Paddock 16,2.2065985598559856,0.48213428766189503,1.738939098722407,2.0174624083713217,0.6114912014185468,0.37392148941229786,10,1.8107947857971864,2.0174624083713217,2.111803838047779
Paddock 17,1.7642090157288794,1.0706322441079357,1.3538960706288594,1.1648635935864884,0.2852678895253583,0.08137776879425203,8,1.1395489116837627,1.1648635935864884,1.6628728210439614
Paddock 18,0.8721210285835725,0.2800647672978234,0.4572762288373466,0.3764996581029599,0.1980785680262212,0.039235119111318335,19,0.2987833245752321,0.3764996581029599,0.5569704864678086
Paddock 19,1.0373463585221225,0.595461096540527,0.7549787964896865,0.722136072634152,0.11850761804433793,0.01404405553454269,11,0.6885248976141929,0.722136072634152,0.7891941581518709
Paddock 20,1.213195535461995,0.7393435499250783,0.9141658092912047,0.8793343213000557,0.15597572629385484,0.024328427192895522,6,0.8027216837305443,0.8793343213000557,0.9672858227395161
Paddock 21,1.8059056603773587,0.925545347606164,1.2780408057663613,1.102671409315561,0.3801967814911004,0.14454959265619158,3,1.0141083784608624,1.102671409315561,1.4542885348464598
Paddock 22,2.3914814305364516,1.855752186588921,2.1812919721316484,2.1728013254917187,0.13188584911951118,0.01739387719797447,12,2.1200390799408035,2.1728013254917187,2.2400992394163994
Paddock 23,2.4713879488237724,0.4565974477958237,1.5710930713699105,1.8654402277039848,0.6598230854971511,0.4353665041549807,17,1.1170983655720497,1.8654402277039848,2.0727147117296223
East 18 North third,0.561625,-0.1570553502504722,0.10632594465393938,-0.011661093572946916,0.2422735371159372,0.058696466786667394,28,-0.07143830765212333,-0.011661093572946916,0.3362295651765861
East 18 South third,1.4481098799630656,0.5074052686671319,0.9375298844019625,0.9442733720183084,0.2504665136653952,0.0627334744676976,22,0.7607870589815604,0.9442733720183084,1.1191376908755735
East 18 Middle third,1.1426771397616469,-0.1480865353358039,0.18739974086724903,0.08523392845020704,0.30454430078033246,0.09274723113778159,41,-0.050909268723578774,0.08523392845020704,0.34609013952030104
votm farm padded,4.022550000000001,-0.9973586943895923,1.6678780201208305,1.8222967032967032,1.4121322162676517,1.99411739622099,13159,0.20965827375957016,1.8222967032967032,3.0177561387949554
