,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,-0.7813283238019241,-0.8371773681425295,-0.8136349379615864,-0.8141209010749841,0.010265577215671335,0.00010538207557091044,568,-0.8204759269940813,-0.8141209010749841,-0.80677797333568
Paddock 1,-0.7967115555555556,-0.8200900495071586,-0.809937844642086,-0.8132549964311206,0.008596121382834204,7.389330282841942e-05,13,-0.8188740115266051,-0.8132549964311206,-0.8033215188750389
Paddock 2,-0.7813283238019241,-0.8273344416367424,-0.80640081519142,-0.8063646099493849,0.010643313608655171,0.00011328012457218435,22,-0.814440076414665,-0.8063646099493849,-0.7986089289464817
Paddock 3,-0.7842555165830485,-0.8284195894116082,-0.8128737014254205,-0.8166331387316725,0.01185979580261308,0.00014065475647967882,11,-0.8206109758484488,-0.8166331387316725,-0.8070099713399748
Paddock 4,-0.800730342070191,-0.8301349747586574,-0.8131637152293457,-0.8127161324597131,0.007387924848928955,5.458143357342192e-05,19,-0.8162789331204288,-0.8127161324597131,-0.8087164624464234
Paddock 5,-0.8015254004170549,-0.8276866891771814,-0.8153331561651314,-0.8149504352460473,0.00724319033178929,5.246380618252584e-05,15,-0.8200834206118934,-0.8149504352460473,-0.8098687300943705
Paddock 6,-0.8002091258108646,-0.8331982636428066,-0.8163062851517776,-0.8155073901616012,0.008016528052691742,6.426472201959366e-05,18,-0.8192648983474712,-0.8155073901616012,-0.8114252945999234
Paddock 7,-0.7994114458366658,-0.8244702145617698,-0.8096618297864627,-0.8091351801507862,0.007261815658068488,5.273396665176867e-05,14,-0.8148253770208489,-0.8091351801507862,-0.803514195095325
Paddock 8,-0.7906101807255534,-0.8276420026583962,-0.8098043148018301,-0.8106901157188058,0.008244184208831553,6.796657326914754e-05,16,-0.8132267415792045,-0.8106901157188058,-0.806331563980246
Paddock 9,-0.8022825203252033,-0.8282569755578228,-0.8126025795350846,-0.8109624217118998,0.007244042078129604,5.247614562971227e-05,15,-0.8155984542606574,-0.8109624217118998,-0.8068452264348389
Paddock 10,-0.8072660384835542,-0.8212029626354189,-0.8139050384815049,-0.8120187764456982,0.004974592373153635,2.474656927903831e-05,15,-0.8186993202006176,-0.8120187764456982,-0.8085955461667107
Paddock 11,-0.8086520624253947,-0.8262831221579621,-0.8181619469218967,-0.8193951058937876,0.004754756173743776,2.2607706271754556e-05,14,-0.8210659832286537,-0.8193951058937876,-0.8153857190584506
Paddock 12,-0.80677797333568,-0.8344281932495037,-0.8184228592631834,-0.8178032311879884,0.009287223940342225,8.625252851806577e-05,15,-0.8267194102304349,-0.8178032311879884,-0.8109893420241346
Paddock 13,-0.8016232759000572,-0.8371773681425295,-0.817617765928918,-0.8163960641787075,0.013349895268495605,0.00017821970367980133,11,-0.8281641893227449,-0.8163960641787075,-0.8041269252727472
Paddock 14,-0.7979616697295878,-0.831461023518013,-0.8194781132263738,-0.8194619477143901,0.008941669471201178,7.995345293221116e-05,12,-0.8254317756203028,-0.8194619477143901,-0.8147139209104066
Paddock 15,-0.7919865935135613,-0.8357953412449817,-0.8166875692254113,-0.8177421481318274,0.014159042991192188,0.0002004784984264286,12,-0.8292980839324224,-0.8177421481318274,-0.8087035314928459
Paddock 16,-0.7995448434459579,-0.8253102623183269,-0.8127616643234082,-0.8134612479258903,0.007816962243140402,6.110489871068263e-05,10,-0.8186482349053562,-0.8134612479258903,-0.807884886264515
Paddock 17,-0.8006302230878187,-0.8209952241973998,-0.8119139182863374,-0.8110021270938581,0.006909024743775133,4.773462291009704e-05,8,-0.8187129103805755,-0.8110021270938581,-0.8068295078871419
Paddock 18,-0.796170473735668,-0.8312398009065861,-0.8133953541458677,-0.8113108384458078,0.009708390677934574,9.425284955540693e-05,19,-0.8193970322487485,-0.8113108384458078,-0.8075496605923971
Paddock 19,-0.7841805351498153,-0.8197553234230615,-0.8104657151258625,-0.8128437971760945,0.009155928464524848,8.383102604749634e-05,11,-0.8146985373487892,-0.8128437971760945,-0.8109184874305786
Paddock 20,-0.7952619908089055,-0.8325838150289017,-0.816730905552914,-0.8173540274026182,0.013504046943638505,0.00018235928385599244,6,-0.8285549168207369,-0.8173540274026182,-0.8084957763864028
Paddock 21,-0.8010946397540436,-0.82010952741526,-0.8095947578238353,-0.807580106302202,0.00789242690843081,6.229040250492273e-05,3,-0.813844816858731,-0.807580106302202,-0.8043373730281228
Paddock 22,-0.7903211773666055,-0.8333922639566638,-0.8113789621421433,-0.8109446707642107,0.011146433457798439,0.00012424297882912848,12,-0.819105277304901,-0.8109446707642107,-0.8035412262260806
Paddock 23,-0.7859807872330941,-0.8254892761394101,-0.8056689527401448,-0.8084459821428571,0.01131574458155316,0.0001280460754349497,17,-0.8139663918264922,-0.8084459821428571,-0.7956071907700564
East 18 North third,-0.7914457698254915,-0.8265316511730855,-0.8111373534309709,-0.8123428048101371,0.010700541779703905,0.00011450159437918882,28,-0.8201809544344443,-0.8123428048101371,-0.8025641747624641
East 18 South third,-0.7998437390080901,-0.8353792573060866,-0.8206482102005243,-0.8218412895421319,0.00787876035639738,6.207486475353899e-05,22,-0.825025143781261,-0.8218412895421319,-0.8173508995651687
East 18 Middle third,-0.792955545774648,-0.8364869316933891,-0.8142340596335076,-0.8136157222490453,0.010176444723952882,0.00010356002721966846,41,-0.8222052974304823,-0.8136157222490453,-0.8064123752143895
votm farm padded,-0.7480320087296536,-0.8597007405504901,-0.8124615240357227,-0.8129427697684579,0.014554430411725501,0.00021183144460976014,13160,-0.8230422647538916,-0.8129427697684579,-0.802672516339793
