,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.08688577936869508,0.0515527950310559,0.06822379805164441,0.06850645280894885,0.005622651969731399,3.161421517272438e-05,2284,0.06439587986638087,0.06850645280894885,0.07226754989323259
Paddock 1,0.06845809341010876,0.051795360660946935,0.0601916800865024,0.05998095842589654,0.0034380743432809243,1.1820355189926559e-05,45,0.05822784810126582,0.05998095842589654,0.062060140754958415
Paddock 2,0.07193778353856124,0.05632442870936595,0.06366521446043742,0.06368525882604295,0.0034446723347859413,1.1865767494039628e-05,78,0.06099935107073329,0.06368525882604295,0.0664720088259491
Paddock 3,0.06928778601353529,0.058143270157404434,0.06434949563850605,0.06448508180943215,0.002729367437055277,7.449446606457692e-06,43,0.06289268146786675,0.06448508180943215,0.06610739511318542
Paddock 4,0.07467532467532467,0.05825242718446602,0.06589253785323626,0.06567453898414753,0.0039832412949227895,1.586621121357818e-05,69,0.06292794261493316,0.06567453898414753,0.06792330191745206
Paddock 5,0.07637309067273318,0.05771725032425422,0.06921871191015229,0.06973726889393447,0.003546889766780958,1.2580427017695477e-05,63,0.06664593195082914,0.06973726889393447,0.07184466019417475
Paddock 6,0.0768731754784301,0.060903732809430254,0.06817208540282692,0.06806687061573177,0.0032439892351221688,1.0523466157588513e-05,68,0.06570576859038398,0.06806687061573177,0.06988049550174985
Paddock 7,0.0783678756476684,0.06323337679269883,0.07089935202651783,0.0705045278137128,0.002774288835465939,7.696678542590954e-06,63,0.0698125404007757,0.0705045278137128,0.07277709310348277
Paddock 8,0.07937540663630449,0.06527415143603134,0.07103366918880163,0.07119314436387607,0.00336475664697322,1.1321587293350464e-05,61,0.0680117149365441,0.07119314436387607,0.07350993377483443
Paddock 9,0.07954911433172303,0.06464124111182935,0.07173843701595334,0.0719011371504299,0.00351953605076922,1.23871340126642e-05,54,0.06966623183842383,0.0719011371504299,0.07373868046571798
Paddock 10,0.08688577936869508,0.07048748353096179,0.07726565396098393,0.07727272727272727,0.0035012325973715766,1.2258629700897317e-05,59,0.07492311115929542,0.07727272727272727,0.07888244192450672
Paddock 11,0.07583091319780574,0.064297253634895,0.07152657630581581,0.07154418905794756,0.0025462769104139197,6.483526104507056e-06,51,0.06993338834807905,0.07154418905794756,0.07342266343327314
Paddock 12,0.08547286317842054,0.06830689543541599,0.07565552239408328,0.0754616532462836,0.0034874099322303974,1.2162028035419226e-05,54,0.0738562091503268,0.0754616532462836,0.07669873402458599
Paddock 13,0.07603092783505154,0.06520335700451904,0.07159811580614354,0.07170542635658915,0.0025950864506311946,6.7344736862496106e-06,41,0.07005141388174807,0.07170542635658915,0.07317073170731707
Paddock 14,0.08195659216067379,0.06973726889393447,0.07449466443525515,0.07427830035679533,0.002625789136816396,6.894768591022993e-06,49,0.07246376811594203,0.07427830035679533,0.07587548638132295
Paddock 15,0.07933461292386436,0.06782385085181614,0.07325751056185349,0.07334410339256867,0.0022840703703800994,5.2169774568482854e-06,39,0.07178414333226049,0.07334410339256867,0.0750000308185531
Paddock 16,0.07334410339256867,0.062060140754958415,0.06809379491108286,0.06838709677419355,0.0027926408271751048,7.798842789605252e-06,45,0.06601941747572816,0.06838709677419355,0.0698125404007757
Paddock 17,0.07966321243523317,0.0691333982473223,0.07534033640660152,0.07527592173588239,0.00242631797331896,5.887018907650626e-06,34,0.07381354801498521,0.07527592173588239,0.0770977236851366
Paddock 18,0.07597000326051516,0.05721716514954486,0.0686892798272884,0.06902086677367576,0.00365541980654692,1.3362093962095522e-05,68,0.066612778059776,0.06902086677367576,0.07087126137841353
Paddock 19,0.07084123972169513,0.056342461441611584,0.06375072078780049,0.06334699023006618,0.0033104117597297636,1.095882601895711e-05,43,0.06142426208685152,0.06334699023006618,0.06625547445706421
Paddock 20,0.06826045926391947,0.055904522613065326,0.062070597304041644,0.06226425598910802,0.0030039599861035196,9.023775598111058e-06,28,0.06023711019173451,0.06226425598910802,0.06392405063291139
Paddock 21,0.06826045926391947,0.056890012642225034,0.06340953827242347,0.06340238543628374,0.003228361871320426,1.0422320372195523e-05,21,0.060263653483992465,0.06340238543628374,0.06658291457286432
Paddock 22,0.06934421085660496,0.05498602050326188,0.06255563098305357,0.0626753975678204,0.003708924399176023,1.3756120198803225e-05,52,0.05931982038183436,0.0626753975678204,0.06547258892555922
Paddock 23,0.06691449814126393,0.05313092979127135,0.06053736766991412,0.06077694235588972,0.0029539976766957852,8.726102273924097e-06,76,0.0587315611366665,0.06077694235588972,0.06253879650013455
East 18 North third,0.07561929595827901,0.059322033898305086,0.06668257704478751,0.0662729658792651,0.003775102112416106,1.4251395959168548e-05,115,0.06387814086083267,0.0662729658792651,0.06958522173323492
East 18 South third,0.08002602472348731,0.059845559845559844,0.06978616891818688,0.07011308562197092,0.0035699000723416314,1.2744186526504786e-05,91,0.06774716369529984,0.07011308562197092,0.07200516628995803
East 18 Middle third,0.08249103358330616,0.06406504065040651,0.0725404729973848,0.07248278123975074,0.003329630570339347,1.1086439734938324e-05,159,0.07003891050583658,0.07248278123975074,0.07484338938344873
votm farm padded,0.08688577936869508,0.012609117361784675,0.05956019249185937,0.060672744419993714,0.010230146759346288,0.00010465590271776335,52547,0.053927315357561546,0.060672744419993714,0.0670926517571885
