,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.07054768804334131,-0.04105485415759687,0.012989404386268957,0.012229889617646053,0.017721298257639965,0.0003140444119362332,568,0.0016703238322605257,0.012229889617646053,0.02325225593929922
Paddock 1,0.016823297961130315,-0.017631284916201112,-0.0013915602900039866,-0.0028983050847457698,0.01076123114089256,0.00011580409566771577,13,-0.009550839804948516,-0.0028983050847457698,0.003044383463580491
Paddock 2,0.03659183673469389,-0.017631284916201112,0.010891633018456654,0.010770431515819821,0.013305914351472185,0.00017704735672871344,22,0.003671311493022012,0.010770431515819821,0.01906074344583481
Paddock 3,0.025102824386457293,-0.01176329136583329,0.009923605996806832,0.011563246390588797,0.010790394481518651,0.00011643261306678817,11,0.0019029761647944218,0.011563246390588797,0.0194412800849197
Paddock 4,0.02841612148130364,-0.008295958279009127,0.006744025648697971,0.004556274721323264,0.009662917056538585,9.33719660415443e-05,19,0.0013636316810233598,0.004556274721323264,0.009954658932800273
Paddock 5,0.021565668544322555,-0.008170523317906728,0.007885146141837582,0.007719805618110698,0.009333308408738373,8.711064585262641e-05,15,0.0017830860300697207,0.007719805618110698,0.017126227209845343
Paddock 6,0.02318926469714082,-0.010719745222929941,0.010391974696777875,0.013806916571068958,0.009713311286232502,9.434841614325169e-05,18,0.004639509574473368,0.013806916571068958,0.015789721567727677
Paddock 7,0.031139634801288937,-0.007568737085207236,0.011240866162157593,0.009282117610394283,0.011566759450230411,0.00013378992417949453,14,0.004862621416725894,0.009282117610394283,0.01924344784782786
Paddock 8,0.03358941344778256,-0.002510194348396333,0.016249776365044752,0.015352234925347139,0.011295071895838572,0.00012757864913216235,16,0.005750966649495971,0.015352234925347139,0.025208367609726945
Paddock 9,0.03936573291475491,0.013085856786604913,0.02735560319185579,0.026326768128916753,0.007779640356308258,6.0522804073500085e-05,15,0.023948232330248384,0.026326768128916753,0.031891013988129394
Paddock 10,0.055560925387596896,0.01867560422960725,0.03794103060005004,0.04109854353889063,0.01103411042628867,0.00012175159289953235,15,0.030569770375977814,0.04109854353889063,0.04659540098016243
Paddock 11,0.0384589158695119,0.015373226403454662,0.027879358086630605,0.029821488548695124,0.0073624070716283565,5.420503788836323e-05,14,0.021172277042414887,0.029821488548695124,0.03449993867288116
Paddock 12,0.03823471278567016,-0.011533983541603163,0.013520614454945816,0.01735882606288068,0.014385959589699,0.0002069558333164526,15,-0.0018644812491475232,0.01735882606288068,0.023044982425877936
Paddock 13,0.031688221991320834,-0.0007612104876255771,0.02265286613881573,0.024725899545622,0.009539688894961084,9.100566421264382e-05,11,0.019665967116183097,0.024725899545622,0.02978505687590892
Paddock 14,0.07054768804334131,-0.00010536044362291497,0.03405327343399731,0.03619970676542625,0.022350161225411305,0.0004995297068018789,12,0.01454625824928403,0.03619970676542625,0.047952857704476826
Paddock 15,0.04180415687244836,-0.01720487745247845,0.016686478974694715,0.015783892831304117,0.01863356795119955,0.00034720985459197094,12,0.008974824401522564,0.015783892831304117,0.0302622303566484
Paddock 16,0.022902741915652294,-0.011066351285783607,0.006672694040759949,0.004750036193077498,0.010680911702591486,0.00011408187479855576,10,5.723596593890101e-05,0.004750036193077498,0.0158573876511297
Paddock 17,0.053652961926772894,0.021384068278805138,0.03884075000629076,0.038212653706794,0.009662531752452816,9.336451986715889e-05,8,0.034818700087636094,0.038212653706794,0.0454453954612747
Paddock 18,0.03904074849193649,0.0015712035859228313,0.017111515554830252,0.015412279114649277,0.009935539686924375,9.871494887044931e-05,19,0.012177145587719276,0.015412279114649277,0.024776134001711705
Paddock 19,0.017862002607238178,-0.024072097609070753,0.00519670770431421,0.008144991595592357,0.011688114124641843,0.00013661201179065215,11,0.0013140688504402823,0.008144991595592357,0.012993264615708947
Paddock 20,0.025972184922309613,-0.005968809675366005,0.009086063275111746,0.005583445295013756,0.011478036612133887,0.00013174532446948598,6,0.001832704024221473,0.005583445295013756,0.018468603983559925
Paddock 21,0.006736134027160806,-0.011664349121609033,0.00023951309534895696,0.005646754380495098,0.00842904260138253,7.104875917592156e-05,3,-0.0030087973705569676,0.005646754380495098,0.006191444203827952
Paddock 22,0.04418170250668023,-0.01033650751072962,0.018923330237773997,0.018075111349258155,0.013709898324305395,0.00018796131206279187,12,0.0122847542765111,0.018075111349258155,0.029188743434702007
Paddock 23,0.020414323745211363,-0.04049258805929552,-0.002613065071685451,-0.0007711936304901079,0.017796804077039416,0.00031672623535652683,17,-0.0093238551719671,-0.0007711936304901079,0.0076429107276819175
East 18 North third,0.023460571495082364,-0.018125595238095246,0.0013382394330757642,0.0021686718841256863,0.008543835555870427,7.299712600575572e-05,28,-0.003357440319080293,0.0021686718841256863,0.006825430944443052
East 18 South third,0.024354916792738282,-0.02180945419103314,0.005007603977737136,0.007407625831531012,0.013563812722149387,0.00018397701556154157,22,-0.0038251253423492518,0.007407625831531012,0.013224760136203405
East 18 Middle third,0.0661109737248841,-0.018220294721134123,0.021502369855453344,0.02077419549598504,0.018328514553207994,0.0003359344457271572,41,0.007776429809358762,0.02077419549598504,0.03388095669505346
votm farm padded,0.2660565283331036,-0.18321510791366907,0.014389925719233148,0.011208441343617856,0.024247591983580372,0.0005879457170021911,13160,-0.0014505579967232507,0.011208441343617856,0.027108948578883567
