,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,6755399441055.625,-0.9999999999999923,6725136328.134341,0.0,213039326720.99533,4.538575472973499e+22,2009,-0.2808988764044975,-0.0,0.43478260869565544
Paddock 1,0.714285714285704,-0.9999999999999923,-0.20463657164961238,-0.21084337349397675,0.4092176405627739,0.16745907734776358,34,-0.5078125000000102,-0.21084337349397675,0.04934210526315969
Paddock 2,6755399441055.625,-0.9999999999999089,96505706301.48909,0.23739873987399368,801636602865.8605,6.426212430543173e+23,70,-0.3292910447761314,0.23739873987399368,0.7463235294117594
Paddock 3,2.499999999999901,-0.8050847457626941,0.07377374373499355,0.036183328866256824,0.589503430645414,0.34751429474271245,38,-0.3237423838829202,0.036183328866256824,0.33593750000000133
Paddock 4,6755399441055.625,-0.8730158730158688,103929222170.01009,-0.16129032258064444,831433777360.702,6.912821261362854e+23,65,-0.48672566371681547,-0.16129032258064444,0.11450381679389014
Paddock 5,23.333333333335876,-0.8536585365853665,0.6015460461159605,0.08241758241758099,3.3235226038205994,11.045802498106458,51,-0.49918071161049116,0.08241758241758099,0.618143459915614
Paddock 6,21.250000000002256,-0.9756097560975737,0.2182142743912036,-0.22875816993464118,2.846656326387411,8.10345224056147,57,-0.4580152671755736,-0.22875816993464118,0.08771929824560379
Paddock 7,2.234042553191529,-0.8273381294964002,0.0678788361253111,0.0,0.5039063906850697,0.25392165057325405,57,-0.09615384615384656,-0.0,0.17241379310344643
Paddock 8,42.50000000000486,-0.6060606060605875,1.0893440465454716,0.0,5.677186035604757,32.230441282865655,58,-0.11253797293565464,-0.0,0.3601229688186238
Paddock 9,4.999999999999653,-0.9999999999999923,0.4103936306291116,0.05747126436781421,1.1951865047681896,1.4284707811800015,51,-0.3804347826087004,0.05747126436781421,0.6666666666666373
Paddock 10,27.500000000002775,-0.9615384615384451,0.7709979104520562,-0.20651910982099533,3.930200991135329,15.446479830721122,54,-0.4308647260274013,-0.20651910982099533,0.26222116753677777
Paddock 11,9.444444444443116,-0.9756097560976266,0.3865472040054633,0.07812500000000407,1.652459059305748,2.7306209426816372,39,-0.26489404238305136,0.07812500000000407,0.40605794556629005
Paddock 12,19.999999999979877,-0.9836065573770442,0.46673853731433546,0.01644736842105071,2.959805756946687,8.76045011885475,46,-0.37053571428571463,0.01644736842105071,0.29493006993009085
Paddock 13,4.6428571428569025,-0.38194444444445247,0.4928001889806846,0.17766497461929245,1.0087318939684116,1.0175400339090985,39,-0.01712328767123343,0.17766497461929245,0.5278293135435995
Paddock 14,6.249999999997051,-0.6849315068493286,0.2512165308565336,-0.028248587570622378,1.2215211902589307,1.4921140182515948,45,-0.27173913043478654,-0.028248587570622378,0.1999999999999889
Paddock 15,1.3888888888888717,-0.6285714285714242,0.02922555830988091,-0.09594298245614125,0.445798179033853,0.19873601642989924,38,-0.22340865252135653,-0.09594298245614125,0.22215765004226623
Paddock 16,10.000000000000925,-0.9890109890109993,0.23833246166294955,-0.24038461538461642,1.925357165918002,3.7070002163518003,41,-0.54924242424242,-0.24038461538461642,0.0
Paddock 17,6.666666666667361,-0.8064516129032286,0.3637641652171261,0.22727272727271866,1.3296642192375123,1.7680069359205035,29,-0.4065040650406515,0.22727272727271866,0.6617647058823596
Paddock 18,15.000000000008328,-0.9821428571428784,0.26203553837808974,-0.06383441082197003,2.0314208846717396,4.126670810680513,64,-0.29523490307804146,-0.06383441082197003,0.11697545433089446
Paddock 19,1.4285714285715774,-0.7534246575342309,-0.17858398485474233,-0.22300760582010457,0.2978584430712667,0.08871965210883903,42,-0.2787891046386197,-0.22300760582010457,-0.13572699035646438
Paddock 20,3.636363636364078,-0.729166666666686,0.14476323093448032,-0.03768844221105456,0.7533315446548505,0.567508416172063,26,-0.1488470411949388,-0.03768844221105456,0.19739371929075028
Paddock 21,3.8095238095238364,-0.13888888888889062,0.34389719971582033,0.12081916099773382,0.8258112398189136,0.6819642038112512,20,-0.006410256410256643,0.12081916099773382,0.4330874901474958
Paddock 22,3.249999999999625,-0.8333333333333037,0.4476174204781647,0.14716486146482252,0.8315170275033237,0.6914205670279631,46,-0.10514485514485047,0.14716486146482252,0.5578122047987863
Paddock 23,27.999999999990617,-0.8333333333333434,1.151689074405985,0.3509852216748722,3.754438017805873,14.095804829546095,64,-0.02475247524752574,0.3509852216748722,0.7847810734463185
East 18 North third,16.428571428573214,-0.7246376811594308,1.237959226570215,0.7142857142857091,2.0195884205207033,4.07873738830131,101,0.29968454258675004,0.7142857142857091,1.5189873417721906
East 18 South third,1.1363636363636478,-0.7619047619047673,-0.08742478401788624,-0.1363749070171103,0.35595858793570584,0.12670651632518162,82,-0.3064400309556051,-0.1363749070171103,0.06283533469596395
East 18 Middle third,45.00000000000486,-0.937500000000026,1.3496426620800168,0.07092555331992229,6.093961689103438,37.13636906826042,132,-0.28612479474547087,0.07092555331992229,0.526063012295072
votm farm padded,inf,-0.9999999999999968,inf,0.16129032258064202,,,46960,-0.14388489208632896,0.16129032258064202,0.5813953488372138
