,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.59460629712925,-0.8388141727915684,-0.21198103187071782,-0.22790395001588482,0.2635024756424987,0.06943355466972562,568,-0.4196979542719615,-0.22790395001588482,-0.02828740174545622
Paddock 1,0.27575753768844224,-0.3473186262818984,-0.06944140191283137,-0.04241989093741885,0.17941240012473428,0.03218880931851775,13,-0.20341448482480137,-0.04241989093741885,0.03263928162017578
Paddock 2,0.27575753768844224,-0.18525766871165644,0.11832168895159624,0.11885020861184552,0.09650006680035933,0.009312262892473812,22,0.07505598522946517,0.11885020861184552,0.18416233157541534
Paddock 3,0.26424193087689235,-0.2210504854368932,0.04880210902669764,0.10293730325288562,0.1439134334908506,0.020711076339125476,11,-0.05036248616065485,0.10293730325288562,0.13098959622962614
Paddock 4,0.3080824295010846,-0.13100919874122488,0.08722145982983245,0.08438576779026218,0.12290658853709537,0.015106029505826863,19,0.012620022806184489,0.08438576779026218,0.16800822927548867
Paddock 5,0.16020620898536098,-0.35488581952117865,-0.09196754574285688,-0.07132894736842105,0.14933050924946012,0.022299600992703096,15,-0.18553572106278068,-0.07132894736842105,0.00738391826986063
Paddock 6,0.2896131963650731,-0.16613390955781035,0.02162262217731654,0.005032102362187686,0.11944934038570514,0.014268144918580049,18,-0.059105237947216546,0.005032102362187686,0.08640044416239724
Paddock 7,-0.008428502531950821,-0.38848747952258367,-0.1906514606881467,-0.19508095396351538,0.11131866648874629,0.012391845508832726,14,-0.2788268372083015,-0.19508095396351538,-0.09293583577120004
Paddock 8,-0.05134289200732155,-0.3107133096833531,-0.1697235135784818,-0.16419603008706413,0.07785800801834299,0.006061869412584362,16,-0.20846190422243036,-0.16419603008706413,-0.12619990063246928
Paddock 9,-0.008428502531950821,-0.4219807037457435,-0.16867645899785216,-0.171127514490283,0.09336837011018939,0.008717652537033308,15,-0.2140574454134302,-0.171127514490283,-0.115640677848387
Paddock 10,-0.16701618440411967,-0.47137067488866047,-0.3427658231867147,-0.3508778873767012,0.0832789706415129,0.006935386951109969,15,-0.406968706434536,-0.3508778873767012,-0.2739863085147999
Paddock 11,-0.2645764075067024,-0.6031675977653632,-0.48881967050809844,-0.5552137623936035,0.1096092744519838,0.01201419304589031,14,-0.5562105918298066,-0.5552137623936035,-0.4523787700072781
Paddock 12,-0.47669016472868214,-0.8188361227336123,-0.618958181445344,-0.620814274403348,0.07824425337164764,0.006122163185686594,15,-0.6370805381517571,-0.620814274403348,-0.5713901363744827
Paddock 13,-0.4043688478432256,-0.5133288241415194,-0.48241462485429165,-0.4910380494205117,0.02941500464290459,0.0008652424981420985,11,-0.49778315165207576,-0.4910380494205117,-0.4824517155557585
Paddock 14,-0.353930548810102,-0.739891595085354,-0.5881727109252143,-0.6017364920940815,0.09021661092213039,0.008139036886275057,12,-0.6339859068226616,-0.6017364920940815,-0.5530536620638127
Paddock 15,-0.21178301375798939,-0.44425902147442997,-0.33197160039045465,-0.3493643428235538,0.07415938352596843,0.005499614164951677,12,-0.3780716098338057,-0.3493643428235538,-0.2795094597412167
Paddock 16,-0.17483908928114608,-0.6377425731878579,-0.4351724799812624,-0.4619061216016941,0.15131872585085676,0.022897356793126745,10,-0.5585999972956717,-0.4619061216016941,-0.3402578955716361
Paddock 17,-0.1767226065610355,-0.41498522167487684,-0.30978468957804023,-0.31574904644690593,0.06702178932051242,0.004491920243723152,8,-0.34837268401957366,-0.31574904644690593,-0.2803080635794245
Paddock 18,0.026096725249715527,-0.32752762966553567,-0.1662921362770351,-0.16558272967690008,0.09985512618079134,0.009971046224581762,19,-0.2296562054208274,-0.16558272967690008,-0.09745059494501299
Paddock 19,0.28943540669856466,-0.4912239583333334,-0.2031139274545672,-0.29283139227104293,0.2728108313801641,0.07442574971833633,11,-0.42158198553085113,-0.29283139227104293,0.014194787503288321
Paddock 20,0.2873946895311852,-0.2675197031729785,-0.050126634954556014,-0.05691290098406167,0.18791817958522186,0.03531324221862369,6,-0.2090381858242415,-0.05691290098406167,0.025474989744146113
Paddock 21,-0.20318655393426976,-0.31395375722543356,-0.2604804456925433,-0.2643010259179266,0.045301147565894644,0.0020521939707869624,3,-0.2891273915716801,-0.2643010259179266,-0.23374378992609818
Paddock 22,0.11682663847780127,-0.41381510015408324,-0.22724360979375982,-0.2604620006877707,0.14508113348205548,0.021048535292437998,12,-0.34077129337539436,-0.2604620006877707,-0.12116112922951489
Paddock 23,-0.1274788029925187,-0.6012709456148947,-0.34091186309964056,-0.29027254124568364,0.14892437814212028,0.022178470405017234,17,-0.4601060491014933,-0.29027254124568364,-0.21322786177105835
East 18 North third,0.59460629712925,-0.48552223006351447,0.06414912993178634,0.13774772618237666,0.2840012068934873,0.08065668551695736,28,-0.12491468114202031,0.13774772618237666,0.2175825472422422
East 18 South third,-0.07062280701754386,-0.5877968374011688,-0.3827923430818558,-0.42674770400507894,0.153962169745478,0.02370434971273538,22,-0.5064183782944413,-0.42674770400507894,-0.24672813713486982
East 18 Middle third,0.18947179210986942,-0.6650404838311529,-0.22911292687334278,-0.2184611544861129,0.21587198514012598,0.04660071396833877,41,-0.3690552208835341,-0.2184611544861129,-0.08527608554763448
votm farm padded,1.2652068965517242,-0.9822860555389669,-0.20154137470395123,-0.22321818619196537,0.2225837573279764,0.049543529026239486,13109,-0.3388399158681935,-0.22321818619196537,-0.09244938247593115
