,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.9212640599892875,0.13123246276710557,0.6969483187312447,0.715685687191421,0.1064826914729927,0.011338563583332554,2284,0.640961808857882,0.715685687191421,0.7732222831445097
Paddock 1,0.811680052331286,0.5778782711839275,0.7129402442680834,0.7253830108609651,0.06270028208445412,0.003931325373470118,45,0.6619104240982956,0.7253830108609651,0.7599324664128169
Paddock 2,0.8704460512068183,0.5851231838281744,0.7459941304381705,0.7599528933452657,0.07637469488670508,0.005833094019037295,78,0.6819396709703878,0.7599528933452657,0.8080161639400624
Paddock 3,0.7890705710519752,0.5760386325310439,0.6954511432627847,0.7029989734565186,0.050406554331973295,0.0025408207196221757,43,0.6653279452358039,0.7029989734565186,0.7298027565825891
Paddock 4,0.8424538166608574,0.6486736939650178,0.7691727960775128,0.7713976164680391,0.04046712347325678,0.0016375880821998103,69,0.7430993911776791,0.7713976164680391,0.7967783690493311
Paddock 5,0.893897840246829,0.6256400531007017,0.7494632925174511,0.7344415729552279,0.05328440022925246,0.0028392273077911595,63,0.7200701158616303,0.7344415729552279,0.7609275496366439
Paddock 6,0.7748414376321352,0.6264535420281294,0.7022609769817504,0.7035791680901442,0.03214002030110693,0.0010329809049555655,68,0.684018226009449,0.7035791680901442,0.7259185294374917
Paddock 7,0.8509679512599589,0.7268063274903805,0.789105233139859,0.7860001404198552,0.02971416748502039,0.0008829317493278431,63,0.772363118138847,0.7860001404198552,0.8064997691293934
Paddock 8,0.8302464738566747,0.6517676956424248,0.7356116862449614,0.7369195435297495,0.05044422087126999,0.002544619419309471,61,0.6813251461558261,0.7369195435297495,0.7779241119100163
Paddock 9,0.8549883169298307,0.7487719298245613,0.8094424601799494,0.8120548774728928,0.022075022109961276,0.0004873066011552792,54,0.7955414198812856,0.8120548774728928,0.8245536351713161
Paddock 10,0.8339238891644817,0.6948183041722745,0.7688213322146934,0.7659466695611273,0.03344317525823383,0.0011184459713529432,59,0.7448926713843255,0.7659466695611273,0.7938978639746772
Paddock 11,0.818596898101174,0.7375790589697658,0.7841559699425603,0.7865047427421673,0.018895650376210972,0.00035704560314000187,51,0.7727541277660414,0.7865047427421673,0.7993075999279051
Paddock 12,0.8098666477514541,0.6944142970841471,0.7495254241755981,0.749352989103423,0.02972001012890408,0.000883279002062161,54,0.723941587825007,0.749352989103423,0.7703275864407089
Paddock 13,0.8957723634568596,0.6545454545454545,0.8263377508537845,0.8283564055649532,0.04647755468094934,0.002160163089120636,41,0.8049283543204516,0.8283564055649532,0.8583087579727042
Paddock 14,0.8862540899975372,0.7114738704900863,0.8208651956254529,0.8310029345762127,0.03832716818584923,0.0014689718211463732,49,0.8072306271752256,0.8310029345762127,0.8469772191120031
Paddock 15,0.7781655578579999,0.5672092312394925,0.6729470241105129,0.6701641858681632,0.054092651505585176,0.002926014946904686,39,0.6407538576088339,0.6701641858681632,0.7222082553247972
Paddock 16,0.8688663282571911,0.6411032499716242,0.771012392912502,0.7738776093794681,0.05460869219293184,0.002982109263022375,45,0.7358609443332592,0.7738776093794681,0.813134563134563
Paddock 17,0.7431602456728085,0.5230973116243847,0.6310267810380293,0.6397211230450349,0.04930796182183686,0.002431275099023721,34,0.604424348865887,0.6397211230450349,0.6635575776343572
Paddock 18,0.8378157554299721,0.5793215992539923,0.7041176237662922,0.6960983847329147,0.06781873138541109,0.004599380326726542,68,0.6459966536929793,0.6960983847329147,0.7541738902213939
Paddock 19,0.9212640599892875,0.6770578723724289,0.7956887481907656,0.7900629064932295,0.06371338308164762,0.004059395183708781,43,0.7484230830818859,0.7900629064932295,0.8251609952094585
Paddock 20,0.8855009120005508,0.642663199357528,0.7887271677053143,0.803843326682768,0.07042873931281209,0.004960207321192042,28,0.7368648192815087,0.803843326682768,0.8467044984396994
Paddock 21,0.9013525334768859,0.6826509759706856,0.8421516142884103,0.8590957982026994,0.0572109383129571,0.003273091462648983,21,0.8283623500034681,0.8590957982026994,0.8859301419520955
Paddock 22,0.7154235057829489,0.4352084625681544,0.5420768120716182,0.5290283429380375,0.060222532491653415,0.0036267534197082516,52,0.4952713435645727,0.5290283429380375,0.5849461184910661
Paddock 23,0.6934149747556129,0.4875080293451435,0.5900919167373427,0.5892962308598352,0.044670830269545075,0.0019954830769705043,76,0.5589161963853191,0.5892962308598352,0.6244452380552913
East 18 North third,0.8464792772121037,0.586841423229294,0.7295218989342867,0.7290681603258893,0.05776957683246056,0.003337324007401564,115,0.6887018197501085,0.7290681603258893,0.7746843846139156
East 18 South third,0.8131110642188928,0.5849523932063818,0.7242185914657665,0.736095366950671,0.04647532603974628,0.0021599559305007184,91,0.7034625823171052,0.736095366950671,0.7592208982920323
East 18 Middle third,0.8281952705643406,0.5621771280008104,0.7207852065499538,0.7195014264366255,0.051280168162240874,0.002629655646747703,159,0.6945254292193068,0.7195014264366255,0.752883357818018
votm farm padded,0.9739427595044853,-0.0964567883282439,0.3465970473722356,0.2237817796610169,0.23480731571997782,0.05513447551562134,52547,0.13913923980127055,0.2237817796610169,0.5797072700974767
