,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.9097222222222222,0.2830188679245283,0.7725954798695952,0.7847813770774924,0.07481399011362712,0.005597133116721897,2284,0.7302085090757521,0.7847813770774924,0.8258225922071207
Paddock 1,0.8956181970415853,0.6977959554646671,0.7820405569059156,0.7655793025871767,0.058687783258955614,0.003444255903850151,45,0.7382739212007504,0.7655793025871767,0.8319159579789895
Paddock 2,0.8866008462623414,0.6990990990990991,0.8261833631774308,0.8302580893367032,0.03581907219668889,0.0012830059330316108,78,0.8080774681678462,0.8302580893367032,0.8505360595832564
Paddock 3,0.8420744784558394,0.5479777954004759,0.7758854334267301,0.8021598272138228,0.06265398203107629,0.00392552146435043,43,0.7395522189157477,0.8021598272138228,0.8235600068239219
Paddock 4,0.8570894126449682,0.6846262341325811,0.7750422928798107,0.7830065359477124,0.03659939006278873,0.0013395153529681583,69,0.7560090702947846,0.7830065359477124,0.7958072420364825
Paddock 5,0.8448540706605223,0.7095723898415455,0.7845666049474008,0.7796223282838763,0.03166453553822707,0.001002642810851645,63,0.763057459132878,0.7796223282838763,0.8111047496103159
Paddock 6,0.8507609229258714,0.7505285412262156,0.7876649836480016,0.7856700392318811,0.017829187582725343,0.0003178799298600076,68,0.7781192643581994,0.7856700392318811,0.7954792082350808
Paddock 7,0.7802337938363443,0.6440415653327437,0.6912805130110269,0.6856156501726122,0.02859886801967354,0.0008178952520067059,63,0.6717926832857521,0.6856156501726122,0.7052472489822316
Paddock 8,0.834117355781134,0.7461414420640405,0.7871654732002049,0.7882148293107197,0.01954162867292894,0.00038187525119063855,61,0.7753058954393771,0.7882148293107197,0.8002549936251594
Paddock 9,0.8292732855680655,0.6413670661340435,0.773811730469797,0.7892216700758992,0.03765788022565944,0.001418115943090112,54,0.7603211464254365,0.7892216700758992,0.7988630182609537
Paddock 10,0.8565715809117569,0.5988883742473368,0.67717028443716,0.66681554265297,0.05101165883562302,0.0026021893371619958,59,0.64313123549724,0.66681554265297,0.7055430174877128
Paddock 11,0.8082550775278445,0.7572618779554154,0.7849631133982545,0.7861010830324909,0.013147977423261155,0.00017286931032258507,51,0.7771859742565468,0.7861010830324909,0.7917951376355405
Paddock 12,0.7426273458445041,0.6318141197497766,0.6611075436782129,0.6544265449183482,0.026048634367680557,0.0006785313524211086,54,0.6469271511874904,0.6544265449183482,0.6647716028376722
Paddock 13,0.8050185109008638,0.6428730264620859,0.6929358667302032,0.6829420319966757,0.0366301794803379,0.001341770048761768,41,0.6655546288573811,0.6829420319966757,0.7120921305182342
Paddock 14,0.8111561234029293,0.6768715083798883,0.7121446525919602,0.7008919311346193,0.030950381655772363,0.0009579261246379704,49,0.6877244876399746,0.7008919311346193,0.7257304429783223
Paddock 15,0.7554395126196692,0.6030680728667306,0.6908298171488976,0.6930970149253731,0.033124791703290864,0.001097251825386407,39,0.6704785619255862,0.6930970149253731,0.7089812021350661
Paddock 16,0.8743786714866697,0.6547945205479452,0.7631349741213092,0.7613861386138614,0.04831808576363041,0.0023346374118615437,45,0.7378125789340743,0.7613861386138614,0.7848795611733842
Paddock 17,0.8827708703374778,0.6820512820512821,0.7653643324637122,0.7636482113592769,0.04020009230464808,0.0016160474213022253,34,0.740800502793403,0.7636482113592769,0.7815127697524451
Paddock 18,0.896736483195324,0.6580952380952381,0.8178208432459931,0.8247211992274137,0.049747866224006176,0.0024748501938416144,68,0.7912008560084562,0.8247211992274137,0.8580053044892515
Paddock 19,0.9097222222222222,0.7404444444444445,0.8643434860073715,0.8811791383219955,0.04287057968998222,0.0018378866029551166,43,0.8377909376806046,0.8811791383219955,0.8966690880049684
Paddock 20,0.8825995807127882,0.5477214101461737,0.7918228608092349,0.8030284326888861,0.06760177016313083,0.0045699993291887665,28,0.7481908987688171,0.8030284326888861,0.8355983349562872
Paddock 21,0.8622327790973872,0.7977909940526763,0.828223926824838,0.8241071428571428,0.017922701321495472,0.00032122322265953554,21,0.815026455026455,0.8241071428571428,0.8411518810961449
Paddock 22,0.8218181818181818,0.5923129718599863,0.6903523810576307,0.6959110064474887,0.05401669244677937,0.0029178030628899516,52,0.6522621212507691,0.6959110064474887,0.7288792206228785
Paddock 23,0.8502951593860685,0.46270987895353377,0.7216553837414041,0.7170102987635874,0.07204057645199151,0.005189844655535233,76,0.6722449851794333,0.7170102987635874,0.7644002791089833
East 18 North third,0.8783204798628963,0.7308039747064138,0.8212244927440409,0.8305237131939762,0.02989085762987979,0.0008934633698497428,115,0.8065039155752883,0.8305237131939762,0.8407912363031835
East 18 South third,0.8661166322895181,0.7747315512908385,0.8233610633438397,0.8208152286364577,0.020331121566496482,0.0004133545041516584,91,0.8099166621357501,0.8208152286364577,0.8384433318962103
East 18 Middle third,0.8354482194023741,0.6284844225814008,0.7699614772643042,0.7736922740205734,0.0300888699775303,0.0009053400965247243,159,0.7527599772510147,0.7736922740205734,0.7885721823411136
votm farm padded,0.9409387628225054,-0.2082018927444795,0.7746424119707626,0.8434782608695652,0.18145249249576584,0.03292500703292595,52547,0.7428082757042513,0.8434782608695652,0.8893949251789199
