,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,-0.05266389591615468,-0.3620456586389877,-0.20391895188053902,-0.20428063786193418,0.05885304026319445,0.0034636803482211865,568,-0.24281411244113146,-0.20428063786193418,-0.16011976503272676
Paddock 1,-0.10068453292496171,-0.26391403582339906,-0.19387562689169996,-0.20376348642767153,0.05575731858148742,0.003108878575397482,13,-0.2456722258621717,-0.20376348642767153,-0.15815203608875883
Paddock 2,-0.11067748104637662,-0.29419973083746254,-0.2184359706029072,-0.22265714716098312,0.04960034666199925,0.0024601943889905,22,-0.25566597855075435,-0.22265714716098312,-0.18844029203803447
Paddock 3,-0.11004608632040966,-0.2649099226728056,-0.20748597324071136,-0.22844756968586058,0.05530462841031407,0.003058601923602918,11,-0.25007988429382044,-0.22844756968586058,-0.16910827972172549
Paddock 4,-0.1039375,-0.2794167406618126,-0.1978276428810239,-0.20067060627355782,0.050932123754840714,0.00259408123017841,19,-0.23226701509698144,-0.20067060627355782,-0.1607608116100308
Paddock 5,-0.21963304200048556,-0.2798171091445428,-0.2491022004112355,-0.2528686952403505,0.016577126646507553,0.0002748011278543508,15,-0.25656803615452917,-0.2528686952403505,-0.240400889615919
Paddock 6,-0.12004661280298322,-0.28020541205412053,-0.19338849372666597,-0.19668536456837532,0.040427796897753325,0.0016344067620059932,18,-0.21792857142857142,-0.19668536456837532,-0.15334119824415518
Paddock 7,-0.1185760338651905,-0.21814950166112956,-0.17079932685231677,-0.16742496285289749,0.029823825302140415,0.0008894605556525908,14,-0.19511221618095,-0.16742496285289749,-0.14524637915869965
Paddock 8,-0.1519977450590264,-0.2578644278606965,-0.21479036602930046,-0.21551488941060176,0.02720208088814629,0.0007399532046452536,16,-0.2261151814808533,-0.21551488941060176,-0.19892029820369903
Paddock 9,-0.08483761021186999,-0.25239160384715364,-0.18326848416566846,-0.19833636184080586,0.051299104514763924,0.002631598124016672,15,-0.2201832475505885,-0.19833636184080586,-0.1527835895197085
Paddock 10,-0.20479778929619685,-0.28678112072207596,-0.24309461175506694,-0.239961859430055,0.025296211648390462,0.0006398983237601653,15,-0.2601468432736833,-0.239961859430055,-0.22345232340670407
Paddock 11,-0.11252805010893246,-0.22338732348539078,-0.17060180344201575,-0.1718442586562606,0.025091614047836417,0.0006295890955255818,14,-0.1844178440041664,-0.1718442586562606,-0.15571349653998565
Paddock 12,-0.12462860513896172,-0.20611850971066192,-0.1640425065047529,-0.1740136412664171,0.02811183619182169,0.0007902753340758158,15,-0.18927677469174942,-0.1740136412664171,-0.13544292295879193
Paddock 13,-0.11326231745598472,-0.1779839680714334,-0.16263247471025244,-0.16900535618639528,0.019182001787507418,0.00036794919257593774,11,-0.17546538538272263,-0.16900535618639528,-0.1605120113246987
Paddock 14,-0.1555797043280487,-0.22896942302579104,-0.18554812878782243,-0.17961406484720888,0.02299850573521859,0.0005289312660528824,12,-0.19906311470055213,-0.17961406484720888,-0.16930590036411786
Paddock 15,-0.0903023790699346,-0.19212548006424132,-0.14152101326068364,-0.1409921354042342,0.030670370812933057,0.0009406716458028159,12,-0.1677383441079462,-0.1409921354042342,-0.12136693410525362
Paddock 16,-0.10106937799043063,-0.2035355420423569,-0.14870518902485808,-0.14387646096660256,0.03323854809537886,0.0011048010794888136,10,-0.17672704088726848,-0.14387646096660256,-0.12216954149857265
Paddock 17,-0.08040043305161695,-0.10961993517017829,-0.09813107001457544,-0.09822608539001981,0.008875447783150478,7.877357335143073e-05,8,-0.10278906351197534,-0.09822608539001981,-0.09543341568642295
Paddock 18,-0.09931059919761874,-0.23994355905874232,-0.18013449530894046,-0.19907008374413493,0.048305705975850266,0.0023334412298252963,19,-0.2266198655165476,-0.19907008374413493,-0.14885847366535293
Paddock 19,-0.2138170451938518,-0.262483922554115,-0.24303899285027014,-0.25100022938410366,0.014372280038664092,0.00020656243350978233,11,-0.25385655273613567,-0.25100022938410366,-0.23441665282062996
Paddock 20,-0.2661444132316689,-0.31315388061373056,-0.29273116505556135,-0.299049594122327,0.018580992765108984,0.00034525329213703246,6,-0.3080836655757009,-0.299049594122327,-0.27568326266794857
Paddock 21,-0.31347060855547243,-0.32752244710739065,-0.3206022197120301,-0.32081360347322724,0.005738586004302637,3.29313693287781e-05,3,-0.32416802529030897,-0.32081360347322724,-0.31714210601434983
Paddock 22,-0.29995112285336856,-0.3506073871409029,-0.31895656129941335,-0.3176597293647965,0.016219881452742467,0.00026308455434101907,12,-0.329637289124015,-0.3176597293647965,-0.3035273130759305
Paddock 23,-0.252554481267095,-0.3620456586389877,-0.31371828820578473,-0.31553619031550534,0.02828775956210532,0.0008001973410434809,17,-0.33640373027259685,-0.31553619031550534,-0.29082299503984843
East 18 North third,-0.13815360501567397,-0.24970758305858487,-0.19817659731745946,-0.20341104191009649,0.022975815746681595,0.000527888109225462,28,-0.2137654417922219,-0.20341104191009649,-0.17986490747457298
East 18 South third,-0.06986592914526538,-0.20336575406653726,-0.1387349076916052,-0.14251798129610344,0.030298599780924893,0.000918005148684662,22,-0.15490985267673288,-0.14251798129610344,-0.12799665125899784
East 18 Middle third,-0.15858692440285643,-0.27347920369712053,-0.2134521608362345,-0.2138950296070339,0.02297771503270706,0.000527975388124292,41,-0.2296115575514063,-0.2138950296070339,-0.1986762302635621
votm farm padded,0.008651077673851162,-0.4144062977682666,-0.2360603615147788,-0.2363114224137931,0.05710981228133102,0.003261530658808867,13160,-0.2752202091206603,-0.2363114224137931,-0.20156490412744718
