,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.9178397012352772,0.2290249433106576,0.8527151130990276,0.8663751248130189,0.0606209039852802,0.003674893999992561,2284,0.8362084194936977,0.8663751248130189,0.8881682561999765
Paddock 1,0.9007497322384862,0.7545565006075334,0.8250676613063326,0.8279158699808795,0.038120646665556514,0.001453183702200205,45,0.7968253968253968,0.8279158699808795,0.8491403216860788
Paddock 2,0.9002770083102493,0.7735947712418301,0.8354128090472227,0.8340740740740741,0.0263888501320743,0.0006963714112930778,78,0.8132260416470247,0.8340740740740741,0.8508273737655181
Paddock 3,0.8641436196021349,0.6324689966178129,0.8174188862422962,0.8351962568234989,0.048301437547605505,0.002333028869165235,43,0.7861166137981124,0.8351962568234989,0.8529557208785733
Paddock 4,0.8867579908675799,0.7689291101055807,0.846374793357875,0.8517397881996974,0.020757761981137948,0.000430884682465576,69,0.8382282137698603,0.8517397881996974,0.8586135895676047
Paddock 5,0.9090561711883837,0.8372827804107424,0.8763879578299801,0.8804780876494024,0.016977442785461327,0.00028823356353361283,63,0.8673655185373742,0.8804780876494024,0.8890361673925393
Paddock 6,0.8810477657935285,0.810586964350018,0.8419191709701723,0.83919341894061,0.01190272582357937,0.0001416748820313032,68,0.8344346018636456,0.83919341894061,0.8468638890278654
Paddock 7,0.9098015634395671,0.8194207836456558,0.8895465433360767,0.8979310344827586,0.019174725355725557,0.0003676700924675046,63,0.882198474942995,0.8979310344827586,0.9024655200439966
Paddock 8,0.8730630439397156,0.7942998760842627,0.8310648489348194,0.8320680929376582,0.0229066445215166,0.0005247143632351266,61,0.8104838709677419,0.8320680929376582,0.8480408858603067
Paddock 9,0.8989082086534573,0.7763070814030444,0.8736065190568835,0.8759213467293399,0.01753333693107453,0.00030741790393858207,54,0.867699076997886,0.8759213467293399,0.8838967719227941
Paddock 10,0.906284454244763,0.7973930939858221,0.8815115630685216,0.888441145281018,0.024301246408432918,0.0005905505770033738,59,0.8783558993688079,0.888441145281018,0.8959614359568819
Paddock 11,0.8764593504563787,0.8430839002267574,0.8542489625311462,0.8547335282212728,0.005971491352396478,3.565870897174592e-05,51,0.8501750291715285,0.8547335282212728,0.8581890006096912
Paddock 12,0.9104155423637345,0.8613170518970781,0.8843434056621946,0.8845276135680253,0.011947167690173812,0.00014273481581713305,54,0.8748459505817997,0.8845276135680253,0.8938244429253233
Paddock 13,0.9113082039911308,0.8427659105923805,0.8900557443334557,0.8962851216292664,0.016894294076228156,0.00028541717233407783,41,0.8805031446540881,0.8962851216292664,0.9006875477463713
Paddock 14,0.912828947368421,0.8500881834215167,0.885289902788082,0.8850666136408829,0.01401235117806259,0.00019634598553735204,49,0.8754283410602701,0.8850666136408829,0.8943702843876958
Paddock 15,0.9078465394254868,0.8566493955094991,0.886923761401033,0.8909090909090909,0.01410601847402806,0.0001989797571896209,39,0.8797277568729052,0.8909090909090909,0.8979666004184371
Paddock 16,0.8930693069306931,0.7803108808290156,0.8560976823373834,0.863932898415657,0.029609412076957175,0.0008767172835430574,45,0.8330708661417323,0.863932898415657,0.8791833298252999
Paddock 17,0.914270211611503,0.8567972907595549,0.8909612035059675,0.8929200372289424,0.014564272097518927,0.00021211802173056837,34,0.8820380294046147,0.8929200372289424,0.9034205778346307
Paddock 18,0.9162132752992383,0.835423197492163,0.8861155812075507,0.8908971357886295,0.021548652386888124,0.00046434441969093917,68,0.8765973430174869,0.8908971357886295,0.9018753900840965
Paddock 19,0.9178397012352772,0.8561872909698997,0.8991988903885109,0.9035230352303523,0.013850786284854309,0.00019184428070870825,43,0.8943897495193456,0.9035230352303523,0.9076813175130652
Paddock 20,0.9116572567253404,0.6687188507768983,0.8596226420583476,0.8715841380727347,0.04851677794455779,0.002353877742121529,28,0.8556734281608664,0.8715841380727347,0.8855182791891653
Paddock 21,0.8865211810012837,0.8336433696518735,0.8688354591743138,0.8730507357786075,0.01370295916159073,0.00018777108978422328,21,0.8614718614718615,0.8730507357786075,0.8783703995276521
Paddock 22,0.8867326732673267,0.6618962432915921,0.8145663759606175,0.8555508991924077,0.07103240571677912,0.005045602661913114,52,0.7591633881735813,0.8555508991924077,0.870236869207003
Paddock 23,0.8822228366049212,0.5817154091914475,0.7954929118422841,0.8046350171288311,0.05948473563493099,0.0035384337735576282,76,0.7861701980871634,0.8046350171288311,0.8290422174975605
East 18 North third,0.8913420987348053,0.7936054068105017,0.863854857725168,0.870152891646355,0.01865299972287464,0.00034793439866156133,115,0.852857904203584,0.870152891646355,0.876328807412911
East 18 South third,0.9170506912442397,0.8522678185745141,0.8980855438158551,0.9004451639012545,0.0113151379754887,0.0001280323474043465,91,0.8941944744928606,0.9004451639012545,0.9049501223414267
East 18 Middle third,0.9173058933582787,0.7640295647413086,0.8678354236207824,0.8859452177817692,0.04359894247073467,0.001900867784566431,159,0.8340036073068121,0.8859452177817692,0.905274429135654
votm farm padded,0.945141065830721,-0.31693198263386396,0.8056368433196585,0.8453963564746431,0.12708880574517803,0.016151564545735596,52547,0.7637440090217085,0.8453963564746431,0.8857810753402983
