,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.08588726839794629,-0.15001618277010947,-0.06767081961666545,-0.07049147303918984,0.03759872230637016,0.0014136639190715369,568,-0.09329322816493082,-0.07049147303918984,-0.04128928881130196
Paddock 1,-0.07333082521277909,-0.11092412266835283,-0.0887326918515695,-0.08294066208619613,0.012136520765886023,0.00014729513630078265,13,-0.09482259570494865,-0.08294066208619613,-0.08142749529190207
Paddock 2,-0.06521841155234658,-0.11025196999306563,-0.08328555592294228,-0.08173650271470179,0.01172463121289312,0.0001374669770783476,22,-0.08828188190311947,-0.08173650271470179,-0.07490464207121655
Paddock 3,-0.06503673880221439,-0.10163157894736842,-0.08079937792910524,-0.07895074198777903,0.009539841464549403,9.100857516873609e-05,11,-0.08333940079928204,-0.07895074198777903,-0.07492256925918685
Paddock 4,-0.05329278507519513,-0.10163157894736842,-0.07152233128230627,-0.0690425559352634,0.012817851429681473,0.00016429731527338738,19,-0.07534343795298998,-0.0690425559352634,-0.0639250804366908
Paddock 5,-0.02004977882997945,-0.10540909646656071,-0.06474209341273064,-0.07307126948775056,0.0262963282566977,0.0006914968797839978,15,-0.08550152866902157,-0.07307126948775056,-0.046495182962346476
Paddock 6,-0.01619286701322628,-0.11293469548649893,-0.0622684971274274,-0.06093799212456056,0.03141317655717559,0.0009867876614122863,18,-0.08811527771337152,-0.06093799212456056,-0.03795023760190577
Paddock 7,0.007691826333784915,-0.10160239858444198,-0.06147892352752253,-0.06924250788643532,0.033179939830596805,0.0011009084071620244,14,-0.08937886033813922,-0.06924250788643532,-0.04194558385080191
Paddock 8,-0.0008137839628893223,-0.07641110090539299,-0.03239441943481518,-0.02758758641988688,0.022341263597193444,0.000499132059119281,16,-0.04476609245840076,-0.02758758641988688,-0.013571134727459716
Paddock 9,-0.03164748014064332,-0.0934836387434555,-0.06220716993982105,-0.05416073095905029,0.020965005008945357,0.00043953143502510394,15,-0.0813994466060303,-0.05416073095905029,-0.04385081745785284
Paddock 10,-0.031076019350380096,-0.09322975797208927,-0.06075831443329868,-0.05863841341857428,0.019823395937855884,0.00039296702650900114,15,-0.07828792451807405,-0.05863841341857428,-0.04642689391772481
Paddock 11,-0.05646221579708241,-0.10817329200916319,-0.08392526473643958,-0.08840886010707937,0.01364699163935144,0.0001862403808045281,14,-0.09051625394344298,-0.08840886010707937,-0.07374399555796615
Paddock 12,-0.02450089692286464,-0.07859037307771878,-0.058052548741351226,-0.05875874296043941,0.015677039669254884,0.0002457695727913913,15,-0.07075672728979825,-0.05875874296043941,-0.048613556163592524
Paddock 13,-0.047352536891045086,-0.0863226042428676,-0.06882429262406929,-0.07473321673617651,0.014731829447054522,0.00021702679885710272,11,-0.08173373146293167,-0.07473321673617651,-0.05237067413482697
Paddock 14,-0.014779998582465079,-0.05787173730002807,-0.03440042820968758,-0.031209587174800962,0.012486711641897668,0.00015591796762790276,12,-0.03782274171813789,-0.031209587174800962,-0.026749157776530044
Paddock 15,-0.016408740023550958,-0.11813173652694611,-0.07596358438379361,-0.08763240688331647,0.03365141380834283,0.0011324176513003265,12,-0.10029014225760347,-0.08763240688331647,-0.045148161413873206
Paddock 16,-0.06013851519681116,-0.12656423949236667,-0.10046041269651185,-0.10535802023491628,0.019127933218648994,0.00036587782921709567,10,-0.11264589304824404,-0.10535802023491628,-0.08783196897122686
Paddock 17,-0.06571643695763144,-0.1129672632316413,-0.08717823855673348,-0.08585078346431611,0.015043860032164005,0.00022631772466734156,8,-0.09111043794248529,-0.08585078346431611,-0.08147235683988527
Paddock 18,-0.05107248372558838,-0.11631335982879853,-0.08417719306070427,-0.08484467328674758,0.022826224635745275,0.0005210365311215045,19,-0.10476902736038693,-0.08484467328674758,-0.06693742278304886
Paddock 19,-0.09387517548678509,-0.12912715989291798,-0.11601360127316401,-0.11664594296903684,0.00918529951260369,8.436972713623758e-05,11,-0.1218708698430084,-0.11664594296903684,-0.11269964521016662
Paddock 20,-0.08772276574035172,-0.14080493479458764,-0.109275472166312,-0.10725045383456835,0.017051649152973383,0.0002907587388360979,6,-0.11555536468190741,-0.10725045383456835,-0.0975380308307237
Paddock 21,-0.11961678586710679,-0.1417722045510154,-0.13172353928092992,-0.13378162742466757,0.009161238612413603,8.392829291357791e-05,3,-0.13777691598784148,-0.13378162742466757,-0.12669920664588719
Paddock 22,-0.06254862031570069,-0.15001618277010947,-0.12091846368087876,-0.1294921727683076,0.02414579009372335,0.0005830191792501486,12,-0.1377054979421631,-0.1294921727683076,-0.11531071494827018
Paddock 23,-0.0891132921361929,-0.14023000419387693,-0.11442240723167156,-0.12130136313398011,0.01812001235464855,0.0003283348477326161,17,-0.12634314903846156,-0.12130136313398011,-0.09124347407674727
East 18 North third,0.05319672131147542,-0.08173358322921005,-0.024870916933462408,-0.02075852619036895,0.03604990927603661,0.0012995959588104704,28,-0.05495008775807729,-0.02075852619036895,0.005981983688299639
East 18 South third,-0.0009926965487612738,-0.08065918968176083,-0.03862149373871716,-0.0367673779942286,0.02116802952806802,0.0004480854741011597,22,-0.05413291903509911,-0.0367673779942286,-0.02518120257889304
East 18 Middle third,0.010765668718522664,-0.0982156862745098,-0.03825805973331373,-0.03601610092702308,0.028948246278216582,0.0008380009625842803,41,-0.05807714742031804,-0.03601610092702308,-0.02097400772743238
votm farm padded,0.3055785440613027,-0.27649758842443733,-0.07612126478964344,-0.08450017831724635,0.04633663818586054,0.0021470840383673493,13160,-0.10626683356608335,-0.08450017831724635,-0.056552638779171195
