,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,-0.030334590196467545,-0.19325547294506404,-0.12018096378518893,-0.12320672139112275,0.03168277035251892,0.0010037979372104519,568,-0.14256463873092465,-0.12320672139112275,-0.09983088179938268
Paddock 1,-0.030334590196467545,-0.08740646651270208,-0.06292581155744861,-0.06625359801488834,0.01751866519922093,0.0003069036303623946,13,-0.07639065606361829,-0.06625359801488834,-0.05140654205607477
Paddock 2,-0.05068381379240093,-0.12344444444444445,-0.08260794511823269,-0.08189633726249818,0.017026796240250438,0.00028991179020700645,22,-0.0879539638153507,-0.08189633726249818,-0.07452105562074247
Paddock 3,-0.053605843157355205,-0.15910053282396702,-0.10356510250045353,-0.09842363112391932,0.028209627316369893,0.0007957830733284824,11,-0.12136368700625486,-0.09842363112391932,-0.08917019857899011
Paddock 4,-0.035521470497374114,-0.11288349514563108,-0.06964199633810109,-0.0640212987012987,0.02273110648651439,0.0005167032021012565,19,-0.08704145318816,-0.0640212987012987,-0.05039059930379608
Paddock 5,-0.0618400954653938,-0.12417039514948777,-0.08990536550155327,-0.087137295506316,0.018885397452843868,0.0003566582369518817,15,-0.10305796568740064,-0.087137295506316,-0.0783530379280452
Paddock 6,-0.0823190286790873,-0.17986018174308138,-0.14902672522321916,-0.1587251072319323,0.03116263365087179,0.0009711097360584469,18,-0.17115543863658667,-0.1587251072319323,-0.13175948419158598
Paddock 7,-0.07253789505983431,-0.14553573661179414,-0.12127294367031796,-0.1328869234116623,0.022585403566318912,0.000510100454253491,14,-0.1383449583172283,-0.1328869234116623,-0.10362387260369178
Paddock 8,-0.14032305194805195,-0.19325547294506404,-0.1639310634125291,-0.16051205606856217,0.018016828010734395,0.0003246060915683835,16,-0.17879320946213104,-0.16051205606856217,-0.15093287468136368
Paddock 9,-0.1100934434692824,-0.15334588186356074,-0.12842215324487166,-0.12912750077744378,0.012410044965638292,0.0001540092160491643,15,-0.13646129620354636,-0.12912750077744378,-0.11680610126935559
Paddock 10,-0.10013391482811698,-0.15098216877462162,-0.12022940994087983,-0.12112843664400934,0.014252208250735567,0.00020312544002233497,15,-0.12746342872860653,-0.12112843664400934,-0.109335032755902
Paddock 11,-0.07784615384615384,-0.14709069212410503,-0.10814108425582554,-0.10617430050244729,0.022533264809984462,0.0005077480229968842,14,-0.12155846972951173,-0.10617430050244729,-0.08840774847124187
Paddock 12,-0.09119878588332134,-0.15771813248694586,-0.12431719229038612,-0.12453606237816764,0.021161932275304746,0.00044782737762458474,15,-0.1425277190909986,-0.12453606237816764,-0.11122808332401185
Paddock 13,-0.0999405889085423,-0.14909005235602096,-0.11732100716022932,-0.11736830078936436,0.01515527875685245,0.00022968247419790313,11,-0.12299407065313547,-0.11736830078936436,-0.10497131691899006
Paddock 14,-0.10027754646085102,-0.15008144192256342,-0.13439618565691328,-0.13881684543341755,0.01384841784173506,0.00019177867671928595,12,-0.14446544562023833,-0.13881684543341755,-0.12872066208972835
Paddock 15,-0.0965627016338849,-0.15146376811594203,-0.11337702507324814,-0.11007134829518878,0.01455441464735112,0.00021183098572702882,12,-0.11722665721711513,-0.11007134829518878,-0.1026194975449172
Paddock 16,-0.0816681105610561,-0.11964078480484241,-0.1003901995002201,-0.10032897176663061,0.010503115387373599,0.00011031543284048405,10,-0.10609391766331733,-0.10032897176663061,-0.09644361980805265
Paddock 17,-0.07542879304995345,-0.15218200706420112,-0.11191194568514604,-0.11147625181264206,0.026090409115675332,0.0006807094478233145,8,-0.1275589080583422,-0.11147625181264206,-0.0967643262541637
Paddock 18,-0.06555428804237115,-0.1123589717639915,-0.08925630687529466,-0.09105714877316493,0.017314043702652493,0.0002997761093373605,19,-0.10562402191474572,-0.09105714877316493,-0.07058764898556111
Paddock 19,-0.07994605237251429,-0.15095993450833092,-0.10394256957883587,-0.10000856232576663,0.02018692701641017,0.0004075120223658708,11,-0.10651642147486988,-0.10000856232576663,-0.0923898598029192
Paddock 20,-0.12617938669540513,-0.16163728813559322,-0.14574569777055882,-0.1459146810225398,0.011782627534711331,0.0001388303116217376,6,-0.15451738437376844,-0.1459146810225398,-0.1395610684479578
Paddock 21,-0.1029382126498392,-0.14394896471274424,-0.12623375086184602,-0.13181407522295463,0.017201268580595137,0.00029588364078176943,3,-0.13788151996784942,-0.13181407522295463,-0.11737614393639692
Paddock 22,-0.1119314963643322,-0.138142936906756,-0.12529040525822668,-0.129184465140929,0.009075089405851536,8.235724772419878e-05,12,-0.13111080074487896,-0.129184465140929,-0.11543052041851942
Paddock 23,-0.07747287403792003,-0.15428186508694822,-0.12483162271443374,-0.12459507140856903,0.019998612451555632,0.000399944499987516,17,-0.14067023554603855,-0.12459507140856903,-0.1108853246254322
East 18 North third,-0.09754475339963467,-0.16983451488758355,-0.1351702950629712,-0.13918537277147489,0.016729916744690345,0.00027989011428427034,28,-0.14739461156689965,-0.13918537277147489,-0.12693316884611586
East 18 South third,-0.10910859728506787,-0.18309260191243082,-0.1369966413183054,-0.13005735104145433,0.02206339343799486,0.0004867933299997546,22,-0.14683796564160168,-0.13005735104145433,-0.12193254011359628
East 18 Middle third,-0.09821659450206424,-0.18309801136363638,-0.14976704185821024,-0.15182020079099484,0.018291004464347164,0.00033456084431476786,41,-0.16266413758219525,-0.15182020079099484,-0.1368933037515127
votm farm padded,-0.0050010395010395,-0.34928026237328563,-0.16431196357146288,-0.1667498717085591,0.043397463857277906,0.001883339869243742,13160,-0.1941844571770481,-0.1667498717085591,-0.13550643097198883
