,max,min,mean,median,std,var,pixels,25_percent,50_percent,75_percent
Farm boundary,0.559824738793394,0.27446897126197417,0.46207591977979967,0.46691943332351016,0.04017229856875273,0.0016138135722970127,2284,0.43745113516679673,0.46691943332351016,0.4903588471200653
Paddock 1,0.5008750437521876,0.4095701540957015,0.46997503034983684,0.48264758497316634,0.02506956687957339,0.0006284831835294031,45,0.4532482162974089,0.48264758497316634,0.48743718592964824
Paddock 2,0.5045614035087719,0.41122661122661125,0.4586413505015381,0.457512184576131,0.024881464451644256,0.0006190872732584368,78,0.440376779059019,0.457512184576131,0.4771350534751333
Paddock 3,0.5334018499486125,0.42043795620437957,0.5037839373877251,0.5078534031413613,0.02428679438014714,0.0005898483812635467,43,0.4954720155132466,0.5078534031413613,0.5213721078299329
Paddock 4,0.5201109570041609,0.4310077519379845,0.4951988525300406,0.5022499134648667,0.01878334440308998,0.0003528140269650916,69,0.4842300556586271,0.5022499134648667,0.5078975078975079
Paddock 5,0.529776247848537,0.47216196673897326,0.4923687938438755,0.4915254237288136,0.011386625088928343,0.00012965523091581238,63,0.4855512740506001,0.4915254237288136,0.49722631999508266
Paddock 6,0.5007173601147776,0.4344612991054065,0.4724397906774756,0.4726219332772891,0.015213268698041132,0.00023144354447879813,68,0.461421188630491,0.4726219332772891,0.48486616550438033
Paddock 7,0.5189514700673042,0.4398826979472141,0.5007877175223793,0.504626334519573,0.013975227808154807,0.0001953069922898234,63,0.4977518577257998,0.504626334519573,0.5094186062969995
Paddock 8,0.5195767195767196,0.44216691068814057,0.4801898171847527,0.474972191323693,0.018717978155885717,0.00035036270624421486,61,0.4681952662721893,0.474972191323693,0.49378200438917336
Paddock 9,0.49455337690631807,0.38084291187739466,0.42268423530437965,0.4189347884226199,0.02619330307171373,0.0006860891258066478,54,0.40282927042144495,0.4189347884226199,0.44363931995582084
Paddock 10,0.49368029739776953,0.4521635569670504,0.47114018108374967,0.47027439024390244,0.009972372209359925,9.944820748201417e-05,59,0.4641081676464706,0.47027439024390244,0.4795828808299931
Paddock 11,0.49159970781592405,0.42867566581539585,0.4758680762303493,0.4782290523234541,0.010448433599829558,0.00010916976469004724,51,0.4710005383677427,0.4782290523234541,0.48285229224877013
Paddock 12,0.47124719940253923,0.4393712574850299,0.45610560518920745,0.4557701151602282,0.007472702677647797,5.584128530852456e-05,54,0.4503184481124049,0.4557701151602282,0.46148036253776437
Paddock 13,0.5246252676659529,0.47883695252116304,0.49976593325538404,0.5011185682326622,0.010251889253884056,0.00010510123327390339,41,0.49159970781592405,0.5011185682326622,0.506949524506218
Paddock 14,0.49680811115283513,0.46029173419773095,0.48289434338486226,0.4860510805500982,0.010160493269991881,0.0001032356234895503,49,0.48099301784328935,0.4860510805500982,0.49025720966484804
Paddock 15,0.49540947484392217,0.4527736131934033,0.4764147649204381,0.4765596160944998,0.011453423820817384,0.0001311809172192671,39,0.4676753054901508,0.4765596160944998,0.4858982195756843
Paddock 16,0.5161987041036717,0.4510739856801909,0.4875677026602655,0.4860248447204969,0.01623607244074142,0.000263610048301003,45,0.4783893609161433,0.4860248447204969,0.4996342355523043
Paddock 17,0.4793205317577548,0.4128978224455611,0.4534214134586524,0.4576910861372953,0.018107902540879007,0.00032789613442997235,34,0.4427774516839935,0.4576910861372953,0.46795827123695977
Paddock 18,0.46602658788774004,0.37727666955767564,0.419916202089367,0.42029944094542954,0.021506388371745802,0.0004625247407963631,68,0.3996670182918156,0.42029944094542954,0.43727617579028527
Paddock 19,0.47883211678832116,0.36172043010752686,0.41833056376851896,0.407190635451505,0.0377040077738007,0.001421592202206824,43,0.38580125622316175,0.407190635451505,0.4625408888632029
Paddock 20,0.49504950495049505,0.4066945606694561,0.45279688936569906,0.4604934611501487,0.023644571144328486,0.0005590657445992114,28,0.43617866301440184,0.4604934611501487,0.4725355893595774
Paddock 21,0.5083333333333333,0.40862266310568485,0.48393944788070237,0.4943342776203966,0.023112714860959397,0.0005341975882440133,21,0.4829833454018827,0.4943342776203966,0.4957983193277311
Paddock 22,0.46544117647058825,0.38811056418023476,0.4238741795250324,0.41964759131650986,0.0213642723102964,0.0004564321313484975,52,0.40721068666865995,0.41964759131650986,0.44096685814945014
Paddock 23,0.4692697035430224,0.374095513748191,0.43491630638592405,0.4429867615503461,0.025285255948647965,0.0006393441683886374,76,0.4180043086564826,0.4429867615503461,0.4555698278680055
East 18 North third,0.5491027732463295,0.4176931690929451,0.4981412964039385,0.5037379850480598,0.02840012401947784,0.000806567044321722,115,0.4844079695259369,0.5037379850480598,0.5162929764184367
East 18 South third,0.50055330136481,0.4311624072547403,0.4797853959696426,0.4819091608929946,0.01347722699518044,0.00018163564747962038,91,0.4747409198406627,0.4819091608929946,0.4884778199775429
East 18 Middle third,0.559824738793394,0.45517506733358987,0.512225134428747,0.5114503816793893,0.023675155738912986,0.0005605129992617845,159,0.49538218075157836,0.5114503816793893,0.5319196932100158
votm farm padded,0.559824738793394,0.11038536903984324,0.27776204741010546,0.23492560689115113,0.10603068487184548,0.011242506134392602,52547,0.18584070796460178,0.23492560689115113,0.3674339300937766
